split_regime,pool,task,task_type,candidate_count,transformation,n_outer_units,n_matrix_columns,entropy_rank,participation_rank,median_correlation,ledoit_wolf_shrinkage_alpha,eigenvalue_probability_json,relative_entropy_rank
similarity_cluster,Modern-augmented,clintox,classification,16,shared_morgan_linear_relative,15,16,5.158479614685821,2.7758628622715644,0.5890281830354912,0.16409917456367878,"[0.010939944970911929, 0.011000551990448635, 0.01106240855983585, 0.011300854135841329, 0.012295888530977343, 0.012831809864504449, 0.014696669188246216, 0.01905337538037592, 0.023043481116725457, 0.024313439210710313, 0.031200275316228557, 0.04815336064186639, 0.08209426791823798, 0.10839330623192425, 0.5796203669431654]",0.3224049759178638
similarity_cluster,Modern-augmented,clintox,classification,16,fixed_morgan_rf_relative,15,16,9.122904769190203,5.921573650748155,0.2765420926880966,0.3192849614807464,"[0.021285664098716423, 0.021367373525589293, 0.021459277208795282, 0.021785375413044965, 0.02347907508186165, 0.02541141160716809, 0.028853548268320834, 0.031845166320448856, 0.03433681705907572, 0.04090471917908437, 0.04665425185275155, 0.09168181039290266, 0.10705118299261257, 0.13701535667477147, 0.3468689703248563]",0.5701815480743877
similarity_cluster,Modern-augmented,clintox,classification,16,registry_median_relative,15,16,6.439993482410803,3.4643174796565503,0.46636450038571553,0.23037350421569072,"[0.01535823361437937, 0.015425642427200327, 0.01576945055524617, 0.01695598401991201, 0.017971374842044818, 0.018186518086739836, 0.020670861055435093, 0.024057698691685704, 0.028975668897338547, 0.033610488548681206, 0.03620332729451505, 0.05484777076321376, 0.07632549547522756, 0.11513420519058955, 0.5105072805377909]",0.4024995926506752
similarity_cluster,Modern-augmented,clintox,classification,16,within_unit_rank,15,16,13.959901074546545,11.95128448088484,-0.027194058587683,0.5892865956968633,"[0.03683041223105395, 0.036830412231053974, 0.03684745025089794, 0.037628201338302775, 0.03842242261665219, 0.039569878590937184, 0.04079873894640103, 0.04239700886898297, 0.05019702666230933, 0.05717010890953198, 0.05982877007261098, 0.06936906172313784, 0.07437975416941349, 0.08850580199423716, 0.11619295586387896, 0.1750319955305983]",0.8724938171591591
similarity_cluster,Modern-augmented,clintox,classification,32,raw,15,32,12.50156326998872,6.002882665302113,0.3238379562606945,0.2616143121222287,"[0.008175447253819603, 0.008175447253819629, 0.008175447253819633, 0.008175447253819633, 0.008175447253819641, 0.008175447253819643, 0.008175447253819646, 0.00817544725381965, 0.00817544725381965, 0.008175447253819652, 0.008175447253819653, 0.008175447253819655, 0.008175447253819659, 0.008175447253819662, 0.008175447253819662, 0.008175447253819666, 0.008175447253819667, 0.008175447253819672, 0.010396057428631443, 0.01163233718968375, 0.012796439191200375, 0.014585557815299558, 0.01816036864015545, 0.01975652798888717, 0.024187276648345527, 0.034958422315986594, 0.03689583513449148, 0.043386032747120225, 0.04761604037752302, 0.08427169554437276, 0.12982377128579392, 0.364375587123755]",0.3906738521871475
similarity_cluster,Modern-augmented,clintox,classification,32,row_centred,15,32,23.85192257075671,17.3705723280639,-0.018366392862915616,0.5280196143276635,"[0.016500612947739454, 0.01650061294773946, 0.016500612947739468, 0.01650061294773947, 0.01650061294773947, 0.01650061294773948, 0.016500612947739485, 0.016500612947739485, 0.01650061294773949, 0.01650061294773949, 0.01650061294773949, 0.01650061294773949, 0.016500612947739496, 0.016500612947739503, 0.016500612947739506, 0.01650061294773951, 0.016500612947739513, 0.016500612947739517, 0.018678980317902126, 0.020288596969485928, 0.022127567748649882, 0.02347098256204536, 0.02564173702484158, 0.02869745023941946, 0.03576160594442602, 0.03879228963524894, 0.04391740914592173, 0.050786130938833086, 0.05640846384017214, 0.09440963327916439, 0.11130606991633958, 0.13270204937823907]",0.7453725803361472
similarity_cluster,Modern-augmented,clintox,classification,32,shared_morgan_linear_relative,15,32,5.557052216932896,2.49656627259668,0.6249738246018982,0.13084080608567983,"[0.004220671164054133, 0.004220671164054162, 0.004220671164054169, 0.00422067116405417, 0.004220671164054176, 0.004220671164054182, 0.004220671164054182, 0.004220671164054184, 0.004220671164054189, 0.004220671164054191, 0.004220671164054195, 0.0042206711640542, 0.004220671164054203, 0.0042206711640542065, 0.004220671164054208, 0.0042206711640542125, 0.004220671164054216, 0.0054279190216891555, 0.005983586120906389, 0.0063138179380150235, 0.008006803050540431, 0.008604692807588821, 0.011426607774292264, 0.01314547448749171, 0.018352712271369066, 0.021190057823694465, 0.024787629290238925, 0.03323552392003731, 0.06572242682067551, 0.08504982040701412, 0.6210015184775257]",0.173657881779153
similarity_cluster,Modern-augmented,clintox,classification,32,fixed_morgan_rf_relative,15,32,11.480390423069144,5.41950490407695,0.36142749054651147,0.24799363689485407,"[0.007999794738543632, 0.00799979473854366, 0.007999794738543661, 0.007999794738543665, 0.007999794738543667, 0.00799979473854367, 0.00799979473854367, 0.007999794738543677, 0.007999794738543679, 0.00799979473854368, 0.007999794738543682, 0.007999794738543684, 0.007999794738543693, 0.007999794738543694, 0.007999794738543694, 0.007999794738543701, 0.007999794738543708, 0.009803932770902043, 0.011047207504845736, 0.011863039868402718, 0.013360060293547985, 0.016974910263006477, 0.018389385961276632, 0.02356838124788631, 0.026330450010307743, 0.033261501451196135, 0.04272466616195501, 0.06677985272310133, 0.08700895669187445, 0.11072117253009742, 0.3921699719663575]",0.35876220072091075
similarity_cluster,Modern-augmented,clintox,classification,32,registry_median_relative,15,32,8.303518540768755,3.5217235594687226,0.49741594970247843,0.19472986409562731,"[0.006281608519213744, 0.006281608519213764, 0.006281608519213766, 0.006281608519213771, 0.006281608519213774, 0.006281608519213775, 0.006281608519213776, 0.0062816085192137815, 0.006281608519213782, 0.006281608519213788, 0.0062816085192137884, 0.006281608519213789, 0.0062816085192137945, 0.006281608519213797, 0.006281608519213803, 0.006281608519213807, 0.0062816085192138075, 0.007964316950200726, 0.008873551941393129, 0.011160463026911602, 0.011846279241068854, 0.015166150140665227, 0.01804989446106651, 0.020802931971078298, 0.021539134511538747, 0.03174539256421813, 0.03315706131582237, 0.04262833513584917, 0.06185593712219263, 0.09375778784345437, 0.514665418947906]",0.2594849543990236
similarity_cluster,Modern-augmented,clintox,classification,32,within_unit_rank,15,32,26.47025804706603,20.800165369319494,-0.01054799286617721,0.6151881720407478,"[0.019224630376273342, 0.01922463037627335, 0.019224630376273352, 0.019224630376273352, 0.019224630376273356, 0.01922463037627336, 0.01922463037627336, 0.019224630376273366, 0.019224630376273366, 0.019224630376273366, 0.01922463037627337, 0.019224630376273377, 0.019224630376273377, 0.019224630376273377, 0.01922463037627338, 0.01922463037627338, 0.019224630376273387, 0.01922463037627341, 0.022981387015358935, 0.023679153867175184, 0.028051071725100178, 0.02895678802995999, 0.03133782166641265, 0.03161182365835056, 0.03353807959010338, 0.03807659066090314, 0.0427619172745163, 0.046717301964383465, 0.05275556070875788, 0.05589493774327707, 0.09203880618059784, 0.12555541314218285]",0.8271955639708134
similarity_cluster,Modern-augmented,esol,regression,4,raw,15,4,4.0,4.0,0.0,1.0,"[0.25, 0.25, 0.25, 0.25]",1.0
similarity_cluster,Modern-augmented,esol,regression,4,row_centred,15,4,3.6690645948825997,3.3931429512017033,-0.14675420773779574,0.5239369291923046,"[0.13098423229807607, 0.19937772258533096, 0.25236868910452454, 0.4172693560120683]",0.9172661487206499
similarity_cluster,Modern-augmented,esol,regression,4,shared_morgan_linear_relative,15,4,2.0534944245539135,1.6538618469121984,0.6351034442254476,0.2880985392610391,"[0.11191975163711622, 0.12957539576185473, 0.7585048526010291]",0.5133736061384784
similarity_cluster,Modern-augmented,esol,regression,4,fixed_morgan_rf_relative,15,4,3.986009657132759,3.9722027587378226,0.037326956725576566,0.8642203816414944,"[0.22256340136673855, 0.23919400696079388, 0.2604986235110617, 0.2777439681614059]",0.9965024142831898
similarity_cluster,Modern-augmented,esol,regression,4,registry_median_relative,15,4,2.9999999999999996,3.0,0.0,1.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.7499999999999999
similarity_cluster,Modern-augmented,esol,regression,4,within_unit_rank,15,4,1.0,1.0,1.0,,[1.0],0.25
similarity_cluster,Modern-augmented,esol,regression,8,raw,15,8,7.999999999999998,8.0,0.0,1.0,"[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",0.9999999999999998
similarity_cluster,Modern-augmented,esol,regression,8,row_centred,15,8,7.928308838968835,7.852558529972869,-0.0015006416969743346,0.8555007835079897,"[0.10693759793849873, 0.10823116911241658, 0.11345615263555103, 0.11954390042400102, 0.12366587461563312, 0.13117273645852134, 0.1337904636612424, 0.16320210515413586]",0.9910386048711044
similarity_cluster,Modern-augmented,esol,regression,8,shared_morgan_linear_relative,15,8,2.951528603439176,1.8789596398944877,0.6917833180846981,0.2196853237075297,"[0.03210889694092325, 0.034117971540449855, 0.04134953494967777, 0.045193792856013555, 0.04955486181141881, 0.07816334642627132, 0.7195115954752455]",0.368941075429897
similarity_cluster,Modern-augmented,esol,regression,8,fixed_morgan_rf_relative,15,8,7.992035594245548,7.983863999849519,0.01018285101259604,0.9503731809829817,"[0.11934785071647779, 0.11942073934935717, 0.12119097213571876, 0.12240537086166157, 0.12472447483452528, 0.12648974180658124, 0.12926065143753934, 0.13716019885813885]",0.9990044492806935
similarity_cluster,Modern-augmented,esol,regression,8,registry_median_relative,15,8,5.8600177971516345,4.887948116971967,0.16893963965153339,0.4534833452788386,"[0.06706519277835628, 0.07519579975161862, 0.09585647635835652, 0.10126798856895697, 0.12777832483745552, 0.17502749874734758, 0.3578087189579084]",0.7325022246439543
similarity_cluster,Modern-augmented,esol,regression,8,within_unit_rank,15,8,6.999999999999998,7.0,0.0,1.0,"[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",0.8749999999999998
similarity_cluster,Modern-augmented,esol,regression,16,raw,15,16,14.072500628663263,12.30626636556269,0.05093545492824426,0.5961143240258271,"[0.037257145251614186, 0.03725714525161419, 0.03731610163275255, 0.03745674451237035, 0.037770718578830284, 0.038230303040126624, 0.04010366937567255, 0.04307508357799827, 0.04487549207907977, 0.05744293197487643, 0.05975950581544226, 0.07017847383354893, 0.08377480396697132, 0.10167830392099583, 0.11847693928033656, 0.1553466379077698]",0.879531289291454
similarity_cluster,Modern-augmented,esol,regression,16,row_centred,15,16,14.07877217424367,12.193050945584481,0.0009980322885133606,0.617646359006776,"[0.0386028974379235, 0.03860289743792352, 0.03864706242477626, 0.03879346127324033, 0.039045058477389094, 0.039570463593469454, 0.04000328617690723, 0.042510941671833655, 0.047268775184828166, 0.05183990355714364, 0.06514906007408829, 0.07052111989437441, 0.07710063689085547, 0.08754756799239503, 0.11755696497603044, 0.16723990293682162]",0.8799232608902293
similarity_cluster,Modern-augmented,esol,regression,16,shared_morgan_linear_relative,15,16,3.3529744128126158,1.7756255579890503,0.7491267088073291,0.18842631350192932,"[0.012561754233461935, 0.012567129600721911, 0.012586473437155717, 0.01262304587326139, 0.01269391785466091, 0.012812222254520767, 0.013158877289996906, 0.013841477975302465, 0.014317442694013121, 0.01719868247593004, 0.020220809419397835, 0.023600390215565103, 0.03301184814296863, 0.042128598843341455, 0.7466773296897019]",0.20956090080078849
similarity_cluster,Modern-augmented,esol,regression,16,fixed_morgan_rf_relative,15,16,12.705888686476419,10.569357311219738,0.07667381929847666,0.5656497956011562,"[0.03770998637341041, 0.037757798233042386, 0.03789349881398308, 0.03812749342823997, 0.038673143638319696, 0.040618106890756685, 0.04247075770537973, 0.04435182216696322, 0.05167579118924624, 0.060534685172260086, 0.07307683681034927, 0.07630816987687551, 0.09490623523064767, 0.12866710265041803, 0.19722857182010803]",0.7941180429047762
similarity_cluster,Modern-augmented,esol,regression,16,registry_median_relative,15,16,5.633774521263529,2.938864149294643,0.5440020343058507,0.2159381045248212,"[0.014395873634988076, 0.014418020953826167, 0.014510080479749025, 0.014657802961573325, 0.01492880683366639, 0.015348174350697333, 0.017293005269803242, 0.02027301805078096, 0.024830432161597447, 0.035065646172253516, 0.03669351413876412, 0.042423694146315395, 0.08148121550389517, 0.08916646289578213, 0.5645142524463076]",0.35211090757897057
similarity_cluster,Modern-augmented,esol,regression,16,within_unit_rank,15,16,14.65849345245387,13.248649141428995,-0.020672550580112498,0.6929258602761204,"[0.043307866267257515, 0.04330786626725753, 0.04342125251112888, 0.043570254182748056, 0.04440244129727879, 0.04541557724331513, 0.0460940545029274, 0.04648555223037835, 0.04829129747168324, 0.05025619192783086, 0.05796622550571436, 0.06779105453939469, 0.07797437691490486, 0.08090292646996836, 0.12107110709651363, 0.13974195557169836]",0.9161558407783669
similarity_cluster,Modern-augmented,esol,regression,32,raw,15,32,22.88229056363801,15.780604338854157,0.10344977113569062,0.5043206260703867,"[0.015760019564699558, 0.015760019564699565, 0.01576001956469957, 0.015760019564699575, 0.015760019564699575, 0.015760019564699575, 0.015760019564699582, 0.015760019564699586, 0.015760019564699586, 0.015760019564699593, 0.015760019564699593, 0.015760019564699596, 0.015760019564699596, 0.015760019564699603, 0.01576001956469961, 0.015760019564699614, 0.015760019564699614, 0.015760019564699617, 0.01715571415992901, 0.018756420788845974, 0.01975698874723983, 0.02254049663189627, 0.02358116948807118, 0.030585253229922543, 0.03500929466787813, 0.040322893083250044, 0.049460195172025746, 0.054887959472560595, 0.06072317428003678, 0.08092534146281102, 0.0936775655900669, 0.16893718106087338]",0.7150715801136878
similarity_cluster,Modern-augmented,esol,regression,32,row_centred,15,32,24.56382241739076,18.229274468972207,0.011118991560446746,0.5556661886826473,"[0.01736456839633269, 0.017364568396332696, 0.017364568396332707, 0.017364568396332707, 0.01736456839633271, 0.01736456839633272, 0.01736456839633272, 0.01736456839633272, 0.01736456839633272, 0.017364568396332724, 0.017364568396332727, 0.017364568396332727, 0.017364568396332734, 0.01736456839633274, 0.017364568396332745, 0.017364568396332745, 0.01736456839633275, 0.017364568396332755, 0.018756487136496146, 0.01978874323833013, 0.020823822460118116, 0.02446048385546818, 0.026626789992870308, 0.027074014339549254, 0.034150788226290016, 0.043168678345964356, 0.047334422510354336, 0.05484803271741829, 0.06162364872232357, 0.06652772917883146, 0.10759256217550495, 0.13466156596649176]",0.7676194505434613
similarity_cluster,Modern-augmented,esol,regression,32,shared_morgan_linear_relative,15,32,3.845195021351939,1.7311783436407329,0.7817400960769864,0.18561692185302556,"[0.005987642640420146, 0.005987642640420154, 0.005987642640420157, 0.005987642640420162, 0.005987642640420165, 0.0059876426404201705, 0.005987642640420174, 0.0059876426404201774, 0.005987642640420181, 0.005987642640420187, 0.00598764264042019, 0.005987642640420193, 0.005987642640420195, 0.005987642640420198, 0.005987642640420204, 0.005987642640420208, 0.00598764264042021, 0.0061022989687992985, 0.006249014528749168, 0.006304800361553633, 0.006656302308948157, 0.006698664329233014, 0.007124328443615839, 0.007457022389205164, 0.009397909026738331, 0.010599892526996316, 0.012916497624577956, 0.014461650973745478, 0.021640123810773463, 0.0242567700099333, 0.7583447998099878]",0.12016234441724809
