design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,nominal_candidate_count,budget_seconds,budget_utilization,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap,paired_homogeneous_best_gain,homogeneous_normalized_selected_gain,homogeneous_normalized_oracle_opportunity,homogeneous_normalized_cross_fitted_gap,homogeneous_denominator_valid
equal_budget_from_K16,Homogeneous Morgan,tdc_caco2_wang,regression,71,3,16,13,shared_morgan_linear,hom::order03,morgan512,linear,hom::order09,-1.3645124333845986,-0.5627165381189151,-0.5115471919201195,0.852965241464479,0.8017958952656835,0.05116934619879554,0.852965241464479,0.05998995470305627,1,1.0,2,0.5,0.24462567347182732,0.3380765238632295,3.3304443998495095,0.24074741956416199,866.6907104309831,0.9400100452968734,16,6.044995799835303,0.5509423844331286,hom::order09,-0.5115471919201195,0.05116934619879554,0.852965241464479,0.9400100452968734,1.0,0.0599899547031266,True
equal_budget_from_K32,Homogeneous Morgan,tdc_caco2_wang,regression,71,3,32,26,shared_morgan_linear,hom::order03,morgan512,linear,hom::order09,-1.3645124333845986,-0.5627165381189151,-0.5115471919201195,0.852965241464479,0.8017958952656835,0.05116934619879554,0.852965241464479,0.05998995470305627,1,1.0,2,0.5,0.1482469121621171,0.41297541841707214,17.630558599135835,0.045477622887398685,163.71944239463528,0.9400100452968734,32,17.929737199912772,0.9833138323534161,hom::order22,-0.5128518122636431,0.04986472585527202,0.852965241464479,0.9400100452968734,1.0,0.058460442971460275,True
equal_budget_from_K16,Modern-augmented,bace,classification,11,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8123060053981106,0.8123060053981106,0.8123060053981106,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4984484000597148,0.0,0.0,,16,12.242586399719583,0.040714305277121166,morgan512__linear,0.8123060053981106,0.0,0.07289979757085008,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,11,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8123060053981106,0.8123060053981106,0.8123060053981106,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4984484000597148,0.0,0.0,,32,40.462236399180256,0.012318854428664578,morgan512__linear,0.8123060053981106,0.0,0.07289979757085008,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,11,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8140691059032309,0.8140691059032309,0.8140691059032309,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4320449000224469,0.0,0.0,,16,12.242586399719583,0.035290328850147455,morgan512__linear,0.8140691059032309,0.0,0.06795761782974052,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,11,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8140691059032309,0.8140691059032309,0.8140691059032309,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4320449000224469,0.0,0.0,,32,40.462236399180256,0.01067773159545872,morgan512__linear,0.8140691059032309,0.0,0.06795761782974052,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,11,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7952669902912621,0.7952669902912621,0.7952669902912621,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.45848519983701397,0.0,0.0,,16,12.242586399719583,0.03745002770391031,morgan512__linear,0.7952669902912621,0.0,0.09370799103808813,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,11,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7952669902912621,0.7952669902912621,0.7952669902912621,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.45848519983701397,0.0,0.0,,32,40.462236399180256,0.011331187809636312,morgan512__linear,0.7952669902912621,0.0,0.09553771471247197,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,23,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8250503307448951,0.8250503307448951,0.8250503307448951,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5213468999136239,0.0,0.0,,16,12.242586399719583,0.04258470252050379,morgan512__linear,0.8250503307448951,0.0,0.06764452113891273,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,23,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8250503307448951,0.8250503307448951,0.8250503307448951,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5213468999136239,0.0,0.0,,32,40.462236399180256,0.012884777172726571,morgan512__linear,0.8250503307448951,0.0,0.06764452113891273,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,23,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.728133608815427,0.728133608815427,0.728133608815427,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.37590959994122364,0.0,0.0,,16,12.242586399719583,0.030705080419104403,morgan512__linear,0.728133608815427,0.0,0.12049267020857923,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,23,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.728133608815427,0.728133608815427,0.728133608815427,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.37590959994122364,0.0,0.0,,32,40.462236399180256,0.009290381189825666,morgan512__linear,0.728133608815427,0.0,0.12049267020857923,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,23,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8399994940295488,0.8399994940295488,0.8399994940295488,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4199343998916446,0.0,0.0,,16,12.242586399719583,0.03430111793217675,morgan512__linear,0.8399994940295488,0.0,0.0488640963367738,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,23,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8399994940295488,0.8399994940295488,0.8399994940295488,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4199343998916446,0.0,0.0,,32,40.462236399180256,0.01037842781967811,morgan512__linear,0.8399994940295488,0.0,0.052013762396276086,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,37,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7952365451388889,0.7952365451388889,0.7952365451388889,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4660795999225227,0.0,0.0,,16,12.242586399719583,0.038070354147812936,morgan512__linear,0.7952365451388889,0.0,0.05462239583333328,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,37,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7952365451388889,0.7952365451388889,0.7952365451388889,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4660795999225227,0.0,0.0,,32,40.462236399180256,0.011518878870767638,morgan512__linear,0.7952365451388889,0.0,0.05462239583333328,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,37,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.808972738176278,0.808972738176278,0.808972738176278,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.38542350009083726,0.0,0.0,,16,12.242586399719583,0.031482195633078434,morgan512__linear,0.808972738176278,0.0,0.09354165991334118,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,37,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.808972738176278,0.808972738176278,0.808972738176278,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.38542350009083726,0.0,0.0,,32,40.462236399180256,0.009525511548309913,morgan512__linear,0.808972738176278,0.0,0.09354165991334118,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,37,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8162806365854547,0.8162806365854547,0.8162806365854547,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.47090279997792084,0.0,0.0,,16,12.242586399719583,0.038464323191438284,morgan512__linear,0.8162806365854547,0.0,0.06227466404457549,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,37,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8162806365854547,0.8162806365854547,0.8162806365854547,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.47090279997792084,0.0,0.0,,32,40.462236399180256,0.011638081378701575,morgan512__linear,0.8162806365854547,0.0,0.06227466404457549,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,53,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8148339160839161,0.8148339160839161,0.8148339160839161,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.45701900008134533,0.0,0.0,,16,12.242586399719583,0.037330265448795474,morgan512__linear,0.8148339160839161,0.0,0.07923076923076922,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,53,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8148339160839161,0.8148339160839161,0.8148339160839161,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.45701900008134533,0.0,0.0,,32,40.462236399180256,0.01129495155859957,morgan512__linear,0.8148339160839161,0.0,0.0802272727272727,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,53,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8355965574635651,0.8355965574635651,0.8355965574635651,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.39749500004108995,0.0,0.0,,16,12.242586399719583,0.03246822093493207,morgan512__linear,0.8355965574635651,0.0,0.06859700401899893,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,53,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8355965574635651,0.8355965574635651,0.8355965574635651,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.39749500004108995,0.0,0.0,,32,40.462236399180256,0.009823851457927397,morgan512__linear,0.8355965574635651,0.0,0.06859700401899893,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,53,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7707442151344589,0.7707442151344589,0.7707442151344589,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5000773000065236,0.0,0.0,,16,12.242586399719583,0.040847357223305195,morgan512__linear,0.7707442151344589,0.0,0.07773608505315843,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,53,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7707442151344589,0.7707442151344589,0.7707442151344589,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5000773000065236,0.0,0.0,,32,40.462236399180256,0.012359111717726383,morgan512__linear,0.7707442151344589,0.0,0.08510318949343354,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,71,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8079205440918636,0.8079205440918636,0.8079205440918636,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4651622001547364,0.0,0.0,,16,12.242586399719583,0.03799541902072188,morgan512__linear,0.8079205440918636,0.0,0.08149817929599446,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,71,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8079205440918636,0.8079205440918636,0.8079205440918636,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4651622001547364,0.0,0.0,,32,40.462236399180256,0.01149620588357198,morgan512__linear,0.8079205440918636,0.0,0.08149817929599446,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,71,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7969753086419754,0.7969753086419754,0.7969753086419754,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.41439030005130906,0.0,0.0,,16,12.242586399719583,0.033848264290036026,morgan512__linear,0.7969753086419754,0.0,0.06999999999999995,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,71,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7969753086419754,0.7969753086419754,0.7969753086419754,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.41439030005130906,0.0,0.0,,32,40.462236399180256,0.010241408704233273,morgan512__linear,0.7969753086419754,0.0,0.06999999999999995,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bace,classification,71,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7570726817042608,0.7570726817042608,0.7570726817042608,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.48019979998935,0.0,0.0,,16,12.242586399719583,0.03922372154958604,morgan512__linear,0.7570726817042608,0.0,0.11510776942355871,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bace,classification,71,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7570726817042608,0.7570726817042608,0.7570726817042608,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.48019979998935,0.0,0.0,,32,40.462236399180256,0.011867851179849233,morgan512__linear,0.7570726817042608,0.0,0.11510776942355871,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,11,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7910016162145633,0.7910016162145633,0.7910016162145633,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5187244999688116,0.0,0.0,,16,12.227592300332613,0.04242245629621633,morgan512__linear,0.7910016162145633,0.0,0.07942602542261834,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,11,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7910016162145633,0.7910016162145633,0.7910016162145633,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5187244999688116,0.0,0.0,,32,29.535682900284883,0.017562637766665903,morgan512__linear,0.7910016162145633,0.0,0.07942602542261834,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,11,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7658102907133626,0.7658102907133626,0.7658102907133626,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.6061827997909855,0.0,0.0,,16,12.227592300332613,0.049574992762434204,morgan512__linear,0.7658102907133626,0.0,0.1191825373155524,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,11,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7658102907133626,0.7658102907133626,0.7658102907133626,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.6061827997909855,0.0,0.0,,32,29.535682900284883,0.02052374417200757,morgan512__linear,0.7658102907133626,0.0,0.1191825373155524,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,11,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8544578740506517,0.8544578740506517,0.8544578740506517,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5667890999466179,0.0,0.0,,16,12.227592300332613,0.046353287386855395,morgan512__linear,0.8544578740506517,0.0,0.06662430922899598,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,11,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8544578740506517,0.8544578740506517,0.8544578740506517,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5667890999466179,0.0,0.0,,32,29.535682900284883,0.01918997782648699,morgan512__linear,0.8544578740506517,0.0,0.06662430922899598,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,23,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8056371922650994,0.8056371922650994,0.8056371922650994,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5562936000060289,0.0,0.0,,16,12.227592300332613,0.04549494179576928,morgan512__linear,0.8056371922650994,0.0,0.11291421756538,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,23,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8056371922650994,0.8056371922650994,0.8056371922650994,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5562936000060289,0.0,0.0,,32,29.535682900284883,0.018834627995029808,morgan512__linear,0.8056371922650994,0.0,0.11291421756538,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,23,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8120517342739565,0.8120517342739565,0.8120517342739565,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5819133000914007,0.0,0.0,,16,12.227592300332613,0.0475901784912776,morgan512__linear,0.8120517342739565,0.0,0.08032039976484429,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,23,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8120517342739565,0.8120517342739565,0.8120517342739565,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5819133000914007,0.0,0.0,,32,29.535682900284883,0.019702043188098692,morgan512__linear,0.8120517342739565,0.0,0.08032039976484429,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,23,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7573602794411178,0.7573602794411178,0.7573602794411178,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5443453000625593,0.0,0.0,,16,12.227592300332613,0.04451778295288371,morgan512__linear,0.7573602794411178,0.0,0.12655371076029753,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,23,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7573602794411178,0.7573602794411178,0.7573602794411178,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5443453000625593,0.0,0.0,,32,29.535682900284883,0.018430090203105102,morgan512__linear,0.7573602794411178,0.0,0.12655371076029753,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,37,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8146567891972993,0.8146567891972993,0.8146567891972993,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5887687000213189,0.0,0.0,,16,12.227592300332613,0.048150828516363216,morgan512__linear,0.8146567891972993,0.0,0.1125375093773443,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,37,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8146567891972993,0.8146567891972993,0.8146567891972993,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5887687000213189,0.0,0.0,,32,29.535682900284883,0.019934148873721826,morgan512__linear,0.8146567891972993,0.0,0.1125375093773443,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,37,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7857508835769705,0.7857508835769705,0.7857508835769705,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5158210000954568,0.0,0.0,,16,12.227592300332613,0.04218500154616911,morgan512__linear,0.7857508835769705,0.0,0.10962628353932702,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,37,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7857508835769705,0.7857508835769705,0.7857508835769705,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5158210000954568,0.0,0.0,,32,29.535682900284883,0.01746433295065209,morgan512__linear,0.7857508835769705,0.0,0.10962628353932702,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,37,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7781485613171257,0.7781485613171257,0.7781485613171257,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5278478000545873,0.0,0.0,,16,12.227592300332613,0.04316858029689368,morgan512__linear,0.7781485613171257,0.0,0.09520695491614106,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,37,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7781485613171257,0.7781485613171257,0.7781485613171257,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5278478000545873,0.0,0.0,,32,29.535682900284883,0.017871528545205774,morgan512__linear,0.7781485613171257,0.0,0.09520695491614106,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,53,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7475405092592593,0.7475405092592593,0.7475405092592593,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5296157998964189,0.0,0.0,,16,12.227592300332613,0.043313171300454006,morgan512__linear,0.7475405092592593,0.0,0.10199116941015085,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,53,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7475405092592593,0.7475405092592593,0.7475405092592593,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5296157998964189,0.0,0.0,,32,29.535682900284883,0.017931388337437446,morgan512__linear,0.7475405092592593,0.0,0.10199116941015085,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,53,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7925330678424121,0.7925330678424121,0.7925330678424121,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.6128569002030415,0.0,0.0,,16,12.227592300332613,0.05012081570517939,morgan512__linear,0.7925330678424121,0.0,0.12002560091025472,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,53,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7925330678424121,0.7925330678424121,0.7925330678424121,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.6128569002030415,0.0,0.0,,32,29.535682900284883,0.02074971153611384,morgan512__linear,0.7925330678424121,0.0,0.12002560091025472,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,53,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8135202623073242,0.8135202623073242,0.8135202623073242,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5101978000020607,0.0,0.0,,16,12.227592300332613,0.04172512359511548,morgan512__linear,0.8135202623073242,0.0,0.06473670085529937,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,53,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8135202623073242,0.8135202623073242,0.8135202623073242,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5101978000020607,0.0,0.0,,32,29.535682900284883,0.017273946288106298,morgan512__linear,0.8135202623073242,0.0,0.06473670085529937,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,71,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7843766484965711,0.7843766484965711,0.7843766484965711,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5865296000847592,0.0,0.0,,16,12.227592300332613,0.04796770988748165,morgan512__linear,0.7843766484965711,0.0,0.14023210831721478,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,71,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.7843766484965711,0.7843766484965711,0.7843766484965711,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.5865296000847592,0.0,0.0,,32,29.535682900284883,0.019858338879955334,morgan512__linear,0.7843766484965711,0.0,0.14023210831721478,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,71,2,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8009505075793008,0.8009505075793008,0.8009505075793008,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.596060000010766,0.0,0.0,,16,12.227592300332613,0.04874712742872135,morgan512__linear,0.8009505075793008,0.0,0.08390189551294391,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,71,2,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8009505075793008,0.8009505075793008,0.8009505075793008,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.596060000010766,0.0,0.0,,32,29.535682900284883,0.020181012980912547,morgan512__linear,0.8009505075793008,0.0,0.08390189551294391,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,bbbp,classification,71,3,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8106386367255933,0.8106386367255933,0.8106386367255933,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4523019000189377,0.0,0.0,,16,12.227592300332613,0.03699026667798159,morgan512__linear,0.8106386367255933,0.0,0.07176301958910658,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,bbbp,classification,71,3,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.8106386367255933,0.8106386367255933,0.8106386367255933,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4523019000189377,0.0,0.0,,32,29.535682900284883,0.015313744447553474,morgan512__linear,0.8106386367255933,0.0,0.07545787545787541,0.0,0.0,0.0,True
equal_budget_from_K16,Modern-augmented,clintox,classification,11,1,16,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.728711190975342,0.728711190975342,0.728711190975342,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4466508999466895,0.0,0.0,,16,12.265518199419601,0.03641516751960996,morgan512__linear,0.728711190975342,0.0,0.1309773385245082,0.0,0.0,0.0,True
equal_budget_from_K32,Modern-augmented,clintox,classification,11,1,32,1,shared_morgan_linear,morgan512__linear,morgan512,linear,morgan512__linear,0.728711190975342,0.728711190975342,0.728711190975342,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,,0.4466508999466895,0.0,0.0,,32,39.779335000377614,0.011228214346530669,morgan512__linear,0.728711190975342,0.0,0.1309773385245082,0.0,0.0,0.0,True
