task,task_type,seed,outer_fold,candidate_count,selected_candidate,selected_utility,fixed_reference_utility,observed_audit_best_utility,observed_audit_best_gain,selected_model_gain,incremental_observed_audit_gap,realization_ratio
lipo,regression,71,2,4,ridge_a10,-1.0774679213643443,-1.1072225073928037,-1.0774679213643443,0.029754586028459373,0.029754586028459373,0.0,1.0
lipo,regression,71,2,8,rf_60_sqrt,-1.0414756631081508,-1.1072225073928037,-1.0414756631081508,0.06574684428465294,0.06574684428465294,0.0,1.0
lipo,regression,71,2,16,histgb_lr0.1,-1.003492041383436,-1.1072225073928037,-1.003492041383436,0.10373046600936764,0.10373046600936764,0.0,1.0
lipo,regression,71,2,32,lgbm_80_bag0.8,-0.9864929163107186,-1.1072225073928037,-0.9791289049161996,0.12809360247660406,0.12072959108208514,0.007364011394518921,0.9425107011424404
lipo,regression,71,3,4,ridge_a10,-1.0322354026198084,-1.0807139268857116,-1.0322354026198084,0.048478524265903156,0.048478524265903156,0.0,1.0
lipo,regression,71,3,8,ridge_a10,-1.0322354026198084,-1.0807139268857116,-0.9324415888075988,0.1482723380781128,0.048478524265903156,0.09979381381220964,0.32695595749197476
lipo,regression,71,3,16,histgb_lr0.1,-0.9274131312431152,-1.0807139268857116,-0.9079446824701468,0.17276924441556474,0.15330079564259635,0.019468448772968383,0.8873153098583878
lipo,regression,71,3,32,lgbm_80_ff0.7,-0.91074961321496,-1.0807139268857116,-0.9023890133232136,0.1783249135624979,0.1699643136707516,0.008360599891746312,0.9531159178786527
tdc_caco2_wang,regression,71,1,4,ridge_a10,-0.602112079214859,-1.108496554850434,-0.602112079214859,0.506384475635575,0.506384475635575,0.0,1.0
tdc_caco2_wang,regression,71,1,8,ridge_a10,-0.602112079214859,-1.108496554850434,-0.5916700885111974,0.5168264663392366,0.506384475635575,0.010441990703661586,0.979795944318363
tdc_caco2_wang,regression,71,1,16,histgb_lr0.1,-0.5660485753231707,-1.108496554850434,-0.5660485753231707,0.5424479795272633,0.5424479795272633,0.0,1.0
tdc_caco2_wang,regression,71,1,32,histgb_lr0.1,-0.5660485753231707,-1.108496554850434,-0.5629064877551218,0.5455900670953122,0.5424479795272633,0.0031420875680489013,0.9942409370009664
tdc_caco2_wang,regression,71,2,4,ridge_a10,-0.5854297519055338,-1.0633309592993334,-0.5854297519055338,0.4779012073937996,0.4779012073937996,0.0,1.0
tdc_caco2_wang,regression,71,2,8,rf_60_sqrt,-0.6388209170391208,-1.0633309592993334,-0.5854297519055338,0.4779012073937996,0.4245100422602126,0.05339116513358699,0.8882799116060996
tdc_caco2_wang,regression,71,2,16,histgb_lr0.1,-0.6259262541577059,-1.0633309592993334,-0.5852232285441235,0.47810773075520996,0.43740470514162755,0.04070302561358241,0.9148664139998559
tdc_caco2_wang,regression,71,2,32,histgb_lr0.1,-0.6259262541577059,-1.0633309592993334,-0.5852232285441235,0.47810773075520996,0.43740470514162755,0.04070302561358241,0.9148664139998559
tdc_caco2_wang,regression,71,3,4,ridge_a10,-0.5627165381189151,-1.1882787261203038,-0.5627165381189151,0.6255621880013887,0.6255621880013887,0.0,1.0
tdc_caco2_wang,regression,71,3,8,ridge_a10,-0.5627165381189151,-1.1882787261203038,-0.5350836127135948,0.653195113406709,0.6255621880013887,0.027632925405320252,0.9576957560793712
tdc_caco2_wang,regression,71,3,16,ridge_a10,-0.5627165381189151,-1.1882787261203038,-0.5115471919201195,0.6767315342001843,0.6255621880013887,0.05116934619879554,0.9243875250186596
tdc_caco2_wang,regression,71,3,32,ridge_a10,-0.5627165381189151,-1.1882787261203038,-0.5115471919201195,0.6767315342001843,0.6255621880013887,0.05116934619879554,0.9243875250186596
tdc_hia_hou,classification,71,1,4,logreg_l2_c0.1,0.9372349448685326,0.9372349448685326,0.9580152671755726,0.020780322307039967,0.0,0.020780322307039967,0.0
tdc_hia_hou,classification,71,1,8,rf_90_d12,0.96225614927905,0.9372349448685326,0.9701017811704836,0.032866836301950975,0.02502120441051736,0.007845631891433613,0.7612903225806404
tdc_hia_hou,classification,71,1,16,et_60_sqrt,0.9397794741306192,0.9372349448685326,0.9701017811704836,0.032866836301950975,0.0025445292620865922,0.030322307039864382,0.07741935483871167
tdc_hia_hou,classification,71,1,32,et_60_sqrt,0.9397794741306192,0.9372349448685326,0.9701017811704836,0.032866836301950975,0.0025445292620865922,0.030322307039864382,0.07741935483871167
tdc_hia_hou,classification,71,2,4,logreg_l2_c0.1,0.7818260368663595,0.7818260368663595,0.8257488479262673,0.04392281105990781,0.0,0.04392281105990781,0.0
tdc_hia_hou,classification,71,2,8,logreg_l2_c0.1,0.7818260368663595,0.7818260368663595,0.8257488479262673,0.04392281105990781,0.0,0.04392281105990781,0.0
tdc_hia_hou,classification,71,2,16,logreg_l2_c0.1,0.7818260368663595,0.7818260368663595,0.8257488479262673,0.04392281105990781,0.0,0.04392281105990781,0.0
tdc_hia_hou,classification,71,2,32,logreg_l2_c0.1,0.7818260368663595,0.7818260368663595,0.8637672811059908,0.08194124423963123,0.0,0.08194124423963123,0.0
tdc_hia_hou,classification,71,3,4,logreg_l2_c0.1,0.9405545112781956,0.9405545112781956,0.9405545112781956,0.0,0.0,0.0,
tdc_hia_hou,classification,71,3,8,logreg_l2_c0.1,0.9405545112781956,0.9405545112781956,0.9464285714285714,0.005874060150375837,0.0,0.005874060150375837,0.0
tdc_hia_hou,classification,71,3,16,logreg_l2_c0.1,0.9405545112781956,0.9405545112781956,0.9464285714285714,0.005874060150375837,0.0,0.005874060150375837,0.0
tdc_hia_hou,classification,71,3,32,logreg_l2_c0.1,0.9405545112781956,0.9405545112781956,0.949953007518797,0.009398496240601406,0.0,0.009398496240601406,0.0
tdc_pgp_broccatelli,classification,71,1,4,logreg_l2_c0.1,0.8957053177002026,0.8957053177002026,0.9015179194207328,0.005812601720530219,0.0,0.005812601720530219,0.0
tdc_pgp_broccatelli,classification,71,1,8,rf_120_d20_leaf2,0.8958381771681005,0.8957053177002026,0.9087421529876774,0.01303683528747479,0.0001328594678979833,0.012903975819576807,0.010191082802559356
tdc_pgp_broccatelli,classification,71,1,16,et_120_d20_leaf2,0.9016507788886304,0.8957053177002026,0.9087421529876774,0.01303683528747479,0.00594546118842787,0.007091374099046921,0.4560509554140032
tdc_pgp_broccatelli,classification,71,1,32,et_120_d20_leaf2,0.9016507788886304,0.8957053177002026,0.9087421529876774,0.01303683528747479,0.00594546118842787,0.007091374099046921,0.4560509554140032
tdc_pgp_broccatelli,classification,71,2,4,logreg_l2_c1,0.8973948323724108,0.8965762687735781,0.8973948323724108,0.0008185635988327,0.0008185635988327,0.0,1.0
tdc_pgp_broccatelli,classification,71,2,8,rf_60_sqrt,0.8999217026122855,0.8965762687735781,0.9148337959997151,0.01825752722613705,0.0033454338387074456,0.014912093387429604,0.18323586744639772
tdc_pgp_broccatelli,classification,71,2,16,rf_60_sqrt,0.8999217026122855,0.8965762687735781,0.9148337959997151,0.01825752722613705,0.0033454338387074456,0.014912093387429604,0.18323586744639772
tdc_pgp_broccatelli,classification,71,2,32,rf_60_sqrt,0.8999217026122855,0.8965762687735781,0.9148337959997151,0.01825752722613705,0.0033454338387074456,0.014912093387429604,0.18323586744639772
tdc_pgp_broccatelli,classification,71,3,4,logreg_l2_c0.1,0.9071398215044624,0.9071398215044624,0.9071398215044624,0.0,0.0,0.0,
tdc_pgp_broccatelli,classification,71,3,8,rf_120_d20_leaf2,0.9300095622609432,0.9071398215044624,0.9300095622609432,0.02286974075648085,0.02286974075648085,0.0,1.0
tdc_pgp_broccatelli,classification,71,3,16,et_120_d20_leaf2,0.9348438164045898,0.9071398215044624,0.9368625159371016,0.029722694432639196,0.027703994900127427,0.0020186995325117696,0.9320822162645191
tdc_pgp_broccatelli,classification,71,3,32,et_120_d20_leaf2,0.9348438164045898,0.9071398215044624,0.9368625159371016,0.029722694432639196,0.027703994900127427,0.0020186995325117696,0.9320822162645191
