task,seed,outer_fold,left_outer_utility,left_representation,left_family,right_outer_utility,right_representation,right_family,full_utility_max,full_utility_min,full_utility_range,raw_utility_gain,normalized_utility_gain,comparison
tdc_hia_hou,53,2,0.9778175313059037,rdkit2d,linear,0.8085867620751341,morgan512,random_forest,0.9778175313059037,0.7212880143112701,0.25652951699463356,0.16923076923076952,0.659693165969317,attainable multiview gain vs Morgan-only oracle
tdc_hia_hou,53,3,0.997507270461155,maccs,random_forest,0.9565849605317824,morgan512,lightgbm,0.997507270461155,0.924802658911508,0.07270461154964691,0.04092230992937251,0.5628571428571404,attainable multiview gain vs Morgan-only oracle
tdc_hia_hou,71,1,0.9940627650551316,multiview,random_forest,0.9737065309584392,morgan512,lightgbm,0.9940627650551316,0.931297709923664,0.06276505513146757,0.020356234096692405,0.32432432432432784,attainable multiview gain vs Morgan-only oracle
tdc_hia_hou,71,2,0.9704781105990784,rdkit2d,linear,0.847926267281106,morgan512,lightgbm,0.9704781105990784,0.7292626728110598,0.24121543778801857,0.12255184331797242,0.5080597014925373,attainable multiview gain vs Morgan-only oracle
tdc_hia_hou,71,3,0.9896616541353384,multiview,lightgbm,0.9344454887218046,morgan512,lightgbm,0.9896616541353384,0.8980263157894737,0.09163533834586468,0.0552161654135338,0.6025641025641021,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,11,1,0.9315667204787969,rdkit2d,random_forest,0.9104421782100248,morgan512,random_forest,0.9315667204787969,0.8129503484663542,0.11861637201244268,0.02112454226877203,0.1780912863070546,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,11,2,0.9295684089265142,multiview,random_forest,0.8945267500736732,morgan512,random_forest,0.9295684089265142,0.8197015565140515,0.10986685241246263,0.03504165885284094,0.3189465983906355,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,11,3,0.9263165680473372,maccs,lightgbm,0.9163609467455622,morgan512,random_forest,0.9263165680473372,0.8645266272189349,0.06178994082840228,0.009955621301774964,0.16112042135503676,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,23,1,0.937910052910053,multiview,lightgbm,0.9082539682539682,morgan512,random_forest,0.937910052910053,0.7426190476190476,0.1952910052910054,0.029656084656084825,0.1518558656190742,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,23,2,0.9307521807521808,multiview,lightgbm,0.9146825396825397,morgan512,random_forest,0.9307521807521808,0.8711032461032461,0.059648934648934726,0.01606964106964115,0.26940365597842475,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,23,3,0.9478748997594226,rdkit2d,lightgbm,0.9060745789895752,morgan512,lightgbm,0.9478748997594226,0.831361935311414,0.11651296444800863,0.04180032076984741,0.3587611127043282,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,37,1,0.9450153711023276,multiview,random_forest,0.9090909090909092,morgan512,random_forest,0.9450153711023276,0.8637973942321768,0.08121797687015075,0.03592446201141841,0.4423215573179511,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,37,2,0.9665345181134656,multiview,random_forest,0.9224606971975392,morgan512,random_forest,0.9665345181134656,0.8705126452494873,0.09602187286397823,0.044073820915926376,0.4589977220956735,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,37,3,0.9151322751322752,multiview,linear,0.9004521404521404,morgan512,linear,0.9151322751322752,0.8242039442039442,0.09092833092833108,0.014680134680134849,0.16144731273804644,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,53,1,0.9393887362637362,multiview,lightgbm,0.9313186813186812,morgan512,random_forest,0.9393887362637362,0.7999656593406593,0.13942307692307687,0.008070054945054972,0.05788177339901499,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,53,2,0.9454194792671166,rdkit2d,random_forest,0.9130183220829317,morgan512,random_forest,0.9454194792671166,0.8659594985535197,0.07945998071359683,0.0324011571841849,0.40776699029125946,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,53,3,0.9244243338360986,rdkit2d,lightgbm,0.8867370537958773,morgan512,random_forest,0.9244243338360986,0.8414680744092509,0.0829562594268477,0.03768728004022126,0.4543030303030306,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,71,1,0.9420068422625968,rdkit2d,random_forest,0.9026472248978642,morgan512,random_forest,0.9420068422625968,0.8637526156707742,0.07825422659182257,0.03935961736473259,0.5029711375212237,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,71,2,0.9336429639120224,rdkit2d,random_forest,0.9135525660189336,morgan512,random_forest,0.9336429639120224,0.8032066339241226,0.13043632998789978,0.02009039789308875,0.1540245566166457,attainable multiview gain vs Morgan-only oracle
tdc_pgp_broccatelli,71,3,0.9517371440713982,multiview,lightgbm,0.9256002974925628,morgan512,random_forest,0.9517371440713982,0.836644708882278,0.11509243518912016,0.026136846578835415,0.2270943918762974,attainable multiview gain vs Morgan-only oracle
bbbp,11,1,0.8727820731227887,rdkit2d,random_forest,0.8633818197702354,morgan512,random_forest,0.8776132442231249,0.7910016162145633,0.08661162800856159,0.009400253352553234,0.10853338712931265,realized multiview validation-best gain vs Morgan-only
bbbp,11,2,0.8939116356354649,multiview,random_forest,0.8796102992345165,morgan512,random_forest,0.8988255009728318,0.7658102907133626,0.13301521025946916,0.014301336400948439,0.1075165492205832,realized multiview validation-best gain vs Morgan-only
bbbp,11,3,0.9349788705339992,multiview,random_forest,0.9151718431395728,morgan512,random_forest,0.936692869174621,0.8544578740506517,0.08223499512396937,0.019807027394426413,0.24085886263588016,realized multiview validation-best gain vs Morgan-only
bbbp,23,1,0.9393048811653462,multiview,random_forest,0.8999914813868303,morgan512,random_forest,0.9393048811653462,0.8056371922650994,0.13366768890024672,0.03931339977851589,0.29411296104516793,realized multiview validation-best gain vs Morgan-only
bbbp,23,2,0.8844356261022929,rdkit2d,random_forest,0.8762786596119929,morgan512,random_forest,0.8882716049382717,0.7948192239858907,0.09345238095238106,0.008156966490299955,0.08728473696626693,realized multiview validation-best gain vs Morgan-only
bbbp,23,3,0.8884730538922155,multiview,random_forest,0.8693181818181819,morgan512,random_forest,0.8984360823806932,0.7573602794411178,0.14107580293957533,0.019154872074033658,0.13577716146147292,realized multiview validation-best gain vs Morgan-only
bbbp,37,1,0.9427700675168792,multiview,random_forest,0.906029632408102,morgan512,random_forest,0.9427700675168792,0.8146567891972993,0.12811327831957986,0.036740435108777225,0.2867808519982436,realized multiview validation-best gain vs Morgan-only
bbbp,37,2,0.9171947215425476,rdkit2d,random_forest,0.8899815965033357,morgan512,random_forest,0.9171947215425476,0.7857508835769705,0.13144383796557702,0.027213125039211805,0.2070323376158453,realized multiview validation-best gain vs Morgan-only
bbbp,37,3,0.8772311124788428,multiview,random_forest,0.8553046622557317,morgan512,random_forest,0.8796112863517465,0.7781485613171257,0.10146272503462073,0.021926450223111127,0.2161035022036858,realized multiview validation-best gain vs Morgan-only
bbbp,53,1,0.8584158521947874,multiview,random_forest,0.826383530521262,morgan512,random_forest,0.8605699159807956,0.7475405092592593,0.11302940672153627,0.03203232167352543,0.28339812268891695,realized multiview validation-best gain vs Morgan-only
bbbp,53,2,0.9267813966718816,multiview,random_forest,0.8899587540890344,morgan512,lightgbm,0.9267813966718816,0.7925330678424121,0.13424832882946958,0.03682264258284729,0.2742875304587341,realized multiview validation-best gain vs Morgan-only
bbbp,53,3,0.9210802674414532,multiview,random_forest,0.8561802079322295,morgan512,random_forest,0.9210802674414532,0.8135202623073242,0.107560005134129,0.06490005950922373,0.6033846821436308,realized multiview validation-best gain vs Morgan-only
bbbp,71,1,0.943748901002286,multiview,random_forest,0.9018902760682256,morgan512,lightgbm,0.943748901002286,0.7843766484965711,0.15937225250571496,0.04185862493406045,0.26264688034423955,realized multiview validation-best gain vs Morgan-only
bbbp,71,2,0.8785454895595477,maccs,lightgbm,0.8813378634900547,morgan512,random_forest,0.919763954991884,0.8009505075793008,0.11881344741258326,-0.0027923739305070194,-0.02350217076700432,realized multiview validation-best gain vs Morgan-only
bbbp,71,3,0.8610606784519828,multiview,lightgbm,0.8567088708393056,morgan512,random_forest,0.8784838350055741,0.8106386367255933,0.06784519827998081,0.004351807612677172,0.0641431924882629,realized multiview validation-best gain vs Morgan-only
bace,11,1,0.8816717273954117,multiview,random_forest,0.8730347503373819,morgan512,random_forest,0.8824477058029689,0.7821524966261809,0.10029520917678802,0.008636977058029793,0.08611554957531017,realized multiview validation-best gain vs Morgan-only
bace,11,2,0.8775444960592934,rdkit2d,random_forest,0.8779033352471421,morgan512,lightgbm,0.8910172764758078,0.8114006472154079,0.07961662926039981,-0.00035883918784873625,-0.004507088420876137,realized multiview validation-best gain vs Morgan-only
bace,11,3,0.8579070201643016,rdkit2d,random_forest,0.8785754294249442,morgan512,random_forest,0.8802744585511575,0.7838125466766244,0.09646191187453312,-0.020668409260642506,-0.21426497628956043,realized multiview validation-best gain vs Morgan-only
bace,23,1,0.9003019844693702,multiview,random_forest,0.8815358067299396,morgan512,random_forest,0.901926948518838,0.7992953695714697,0.1026315789473683,0.018766177739430567,0.18284993694829807,realized multiview validation-best gain vs Morgan-only
bace,23,2,0.8404417552144825,morgan512,random_forest,0.8404417552144825,morgan512,random_forest,0.8444571526957891,0.7086469401810311,0.135810212514758,0.0,0.0,realized multiview validation-best gain vs Morgan-only
bace,23,3,0.8777954867435743,multiview,random_forest,0.8879781420765027,morgan512,random_forest,0.8879781420765027,0.8112540477636107,0.07672409431289207,-0.010182655332928392,-0.13271783035198872,realized multiview validation-best gain vs Morgan-only
bace,37,1,0.8333333333333334,multiview,random_forest,0.8424262152777777,morgan512,lightgbm,0.8430230034722221,0.7952365451388889,0.04778645833333328,-0.009092881944444353,-0.1902815622161654,realized multiview validation-best gain vs Morgan-only
bace,37,2,0.8976628091672338,multiview,random_forest,0.9004829978281305,morgan512,random_forest,0.9004829978281305,0.7409100240958647,0.15957297373226575,-0.0028201886608966165,-0.017673347778981528,realized multiview validation-best gain vs Morgan-only
bace,37,3,0.8747678356822901,morgan512,random_forest,0.8747678356822901,morgan512,random_forest,0.8809497796715103,0.7804362868276339,0.10051349284387645,0.0,0.0,realized multiview validation-best gain vs Morgan-only
bace,53,1,0.8931905594405595,morgan512,random_forest,0.8931905594405595,morgan512,random_forest,0.8931905594405595,0.7990297202797202,0.09416083916083928,0.0,0.0,realized multiview validation-best gain vs Morgan-only
bace,53,2,0.9002151585271789,multiview,random_forest,0.8903097470872406,morgan512,lightgbm,0.9002151585271789,0.7750223277716883,0.1251928307554906,0.009905411439938283,0.07912123545863556,realized multiview validation-best gain vs Morgan-only
bace,53,3,0.8545841150719199,multiview,random_forest,0.8418886804252659,morgan512,random_forest,0.8591619762351469,0.7707442151344589,0.088417761100688,0.012695434646654014,0.14358466544065462,realized multiview validation-best gain vs Morgan-only
bace,71,1,0.8868562510837523,multiview,random_forest,0.8645454019998844,morgan512,lightgbm,0.889187522879217,0.7991252914089745,0.0900622314702425,0.022310849083867934,0.24772702962883691,realized multiview validation-best gain vs Morgan-only
bace,71,2,0.8783389450056117,multiview,random_forest,0.8562008978675646,morgan512,random_forest,0.8783389450056117,0.7420482603815938,0.13629068462401794,0.022138047138047123,0.1624325770988594,realized multiview validation-best gain vs Morgan-only
bace,71,3,0.8709874686716791,multiview,random_forest,0.8632581453634085,morgan512,random_forest,0.8709874686716791,0.7570726817042608,0.1139147869674183,0.007729323308270586,0.06785179970078259,realized multiview validation-best gain vs Morgan-only
clintox,11,1,0.9384546271338724,multiview,lightgbm,0.8197564140960367,morgan512,random_forest,0.9384546271338724,0.728711190975342,0.20974343615853042,0.11869821303783568,0.5659209900047598,realized multiview validation-best gain vs Morgan-only
clintox,11,2,0.8899653861816208,multiview,lightgbm,0.7641848785122844,morgan512,random_forest,0.8899653861816208,0.757703271345188,0.1322621148364328,0.12578050766933635,0.9509942270686342,realized multiview validation-best gain vs Morgan-only
clintox,11,3,0.9451530612244898,multiview,lightgbm,0.856327947845805,morgan512,random_forest,0.9451530612244898,0.704719387755102,0.24043367346938782,0.08882511337868482,0.369437076333628,realized multiview validation-best gain vs Morgan-only
clintox,23,1,0.908348457350272,multiview,lightgbm,0.8352346383199377,morgan512,random_forest,0.908348457350272,0.7234033359260219,0.18494512142425013,0.07311381903033431,0.3953271028037379,realized multiview validation-best gain vs Morgan-only
clintox,23,2,0.9229460093896714,multiview,lightgbm,0.8364730046948358,morgan512,random_forest,0.9229460093896714,0.7933978873239437,0.12954812206572774,0.08647300469483565,0.6674971687429214,realized multiview validation-best gain vs Morgan-only
clintox,23,3,0.9207888988821792,multiview,lightgbm,0.8237826031093408,morgan512,lightgbm,0.9207888988821792,0.6748254743243822,0.24596342455779696,0.09700629577283837,0.3943931742991472,realized multiview validation-best gain vs Morgan-only
clintox,37,1,0.91776135741653,multiview,lightgbm,0.8439609560299215,morgan512,random_forest,0.91776135741653,0.7705254515599343,0.14723590585659563,0.07380040138660848,0.5012391573729873,realized multiview validation-best gain vs Morgan-only
clintox,37,2,0.9318347953216374,multiview,lightgbm,0.8221856725146199,morgan512,lightgbm,0.9318347953216374,0.7673611111111112,0.16447368421052622,0.10964912280701744,0.6666666666666664,realized multiview validation-best gain vs Morgan-only
clintox,37,3,0.893110314615691,multiview,lightgbm,0.8220430107526883,morgan512,lightgbm,0.9166865790521704,0.7428514536041418,0.1738351254480286,0.07106730386300275,0.4088201603665521,realized multiview validation-best gain vs Morgan-only
clintox,53,1,0.921254247760272,multiview,lightgbm,0.8746370095767687,morgan512,lightgbm,0.921254247760272,0.7511275872721657,0.17012666048810632,0.04661723818350327,0.27401489013982216,realized multiview validation-best gain vs Morgan-only
clintox,53,2,0.9452088152928284,multiview,lightgbm,0.8268598563253379,morgan512,lightgbm,0.9452088152928284,0.7175615893502171,0.22764722594261133,0.11834895896749054,0.5198787662684968,realized multiview validation-best gain vs Morgan-only
clintox,53,3,0.8395614035087718,maccs,lightgbm,0.7910087719298246,morgan512,lightgbm,0.8999999999999999,0.6575438596491228,0.24245614035087715,0.04855263157894729,0.20025325615050624,realized multiview validation-best gain vs Morgan-only
clintox,71,1,0.8803033306899287,multiview,lightgbm,0.8322759714512292,morgan512,random_forest,0.8984932593180016,0.7467287866772404,0.1517644726407612,0.048027359238699496,0.31645983017635587,realized multiview validation-best gain vs Morgan-only
clintox,71,2,0.9000644745325597,maccs,lightgbm,0.803755641521599,morgan512,lightgbm,0.9111460348162476,0.7267085751128304,0.18443745970341718,0.09630883301096071,0.5221760978807081,realized multiview validation-best gain vs Morgan-only
clintox,71,3,0.9330894032221466,multiview,lightgbm,0.8255048786022238,morgan512,random_forest,0.9330894032221466,0.7510494667574313,0.18203993646471528,0.10758452461992285,0.5909940791523838,realized multiview validation-best gain vs Morgan-only
esol,11,1,-0.695818331022376,rdkit2d,lightgbm,-1.776840846362247,morgan512,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,1.081022515339871,0.5708548586426688,realized multiview validation-best gain vs Morgan-only
esol,11,2,-0.8743298920117457,multiview,lightgbm,-1.8274438151930967,morgan512,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.953113923181351,0.5159423613094017,realized multiview validation-best gain vs Morgan-only
esol,11,3,-0.7917219743566842,rdkit2d,lightgbm,-1.4598909054883755,morgan512,lightgbm,-0.7763587123477073,-3.6631839360178273,2.88682522367012,0.6681689311316913,0.23145458396758262,realized multiview validation-best gain vs Morgan-only
esol,23,1,-0.695818331022376,rdkit2d,lightgbm,-1.776840846362247,morgan512,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,1.081022515339871,0.5708548586426688,realized multiview validation-best gain vs Morgan-only
esol,23,2,-0.8743298920117457,multiview,lightgbm,-1.8274438151930967,morgan512,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.953113923181351,0.5159423613094017,realized multiview validation-best gain vs Morgan-only
esol,23,3,-0.7917219743566842,rdkit2d,lightgbm,-1.4598909054883755,morgan512,lightgbm,-0.7665905456085125,-3.6631839360178273,2.896593390409315,0.6681689311316913,0.23067405088474394,realized multiview validation-best gain vs Morgan-only
esol,37,1,-0.695818331022376,rdkit2d,lightgbm,-1.776840846362247,morgan512,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,1.081022515339871,0.5708548586426688,realized multiview validation-best gain vs Morgan-only
esol,37,2,-0.8743298920117457,multiview,lightgbm,-1.8274438151930967,morgan512,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.953113923181351,0.5159423613094017,realized multiview validation-best gain vs Morgan-only
