endpoint,repeat,repeat_seed,outer_fold,pool_size,signal_correlation,simulation_replicates,top3_hit,chance_adjusted_hit,mrr,fixed_normalized_regret
esol,1,11,1,16,0.75,500,0.732,0.6701538461538462,0.6058901320901321,0.146532378475755
esol,1,11,1,16,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,1,32,0.0,500,0.086,-0.008551724137931028,0.12855275904512187,0.3061674779657991
esol,1,11,1,32,0.1,500,0.146,0.05765517241379311,0.15994460023553614,0.27619356747620255
esol,1,11,1,32,0.25,500,0.214,0.13268965517241377,0.22287513536437842,0.25918819659144
esol,1,11,1,32,0.5,500,0.442,0.38427586206896547,0.40090607611153095,0.2045170974038812
esol,1,11,1,32,0.75,500,0.782,0.759448275862069,0.6750586005497771,0.11988956244489749
esol,1,11,1,32,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,2,4,0.0,500,0.758,0.032,0.5351666666666667,0.32604400293866087
esol,1,11,2,4,0.1,500,0.802,0.208,0.5601666666666666,0.28970132654927544
esol,1,11,2,4,0.25,500,0.838,0.352,0.5928333333333333,0.23958740730226966
esol,1,11,2,4,0.5,500,0.924,0.696,0.6643333333333332,0.16503129205688744
esol,1,11,2,4,0.75,500,0.992,0.968,0.762,0.10430744354383228
esol,1,11,2,4,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,2,8,0.0,500,0.37,-0.008000000000000004,0.33755952380952386,0.27919930254046094
esol,1,11,2,8,0.1,500,0.424,0.07840000000000001,0.37416666666666665,0.24748006808803558
esol,1,11,2,8,0.25,500,0.468,0.14880000000000002,0.39700476190476197,0.18846539332970208
esol,1,11,2,8,0.5,500,0.608,0.3728000000000001,0.49212857142857136,0.1282183189595715
esol,1,11,2,8,0.75,500,0.708,0.5328,0.5632095238095238,0.0900363680764512
esol,1,11,2,8,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,2,16,0.0,500,0.184,-0.004307692307692339,0.2099310939060939,0.24282769937628187
esol,1,11,2,16,0.1,500,0.188,0.000615384615384583,0.2115976551226551,0.208378331922477
esol,1,11,2,16,0.25,500,0.238,0.062153846153846115,0.24864497446997444,0.16439050966557242
esol,1,11,2,16,0.5,500,0.366,0.21969230769230766,0.3219792013542013,0.1156207069973097
esol,1,11,2,16,0.75,500,0.474,0.35261538461538466,0.3893053224553224,0.07013865047216149
esol,1,11,2,16,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,2,32,0.0,500,0.094,0.00027586206896551866,0.13276972652602517,0.2649909275234038
esol,1,11,2,32,0.1,500,0.118,0.026758620689655177,0.15026336529068174,0.22173912892932343
esol,1,11,2,32,0.25,500,0.158,0.07089655172413793,0.18184886705490816,0.19072152142544518
esol,1,11,2,32,0.5,500,0.266,0.1900689655172414,0.2570228220719742,0.14333487516413745
esol,1,11,2,32,0.75,500,0.462,0.4063448275862069,0.37956707633185827,0.09601708694136843
esol,1,11,2,32,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,3,4,0.0,500,0.792,0.168,0.5493333333333332,0.4020935818439452
esol,1,11,3,4,0.1,500,0.812,0.248,0.5673333333333332,0.37877413410352984
esol,1,11,3,4,0.25,500,0.872,0.488,0.6136666666666667,0.32783350185590576
esol,1,11,3,4,0.5,500,0.954,0.816,0.7201666666666667,0.21265676749537352
esol,1,11,3,4,0.75,500,0.996,0.984,0.836,0.11542448600698685
esol,1,11,3,4,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,3,8,0.0,500,0.402,0.0432,0.33451190476190484,0.25871084284470797
esol,1,11,3,8,0.1,500,0.41,0.05600000000000001,0.3597261904761905,0.18519405076897796
esol,1,11,3,8,0.25,500,0.438,0.10079999999999999,0.3686904761904762,0.16595466674742015
esol,1,11,3,8,0.5,500,0.506,0.20960000000000004,0.4243142857142857,0.0864091848056507
esol,1,11,3,8,0.75,500,0.606,0.3696,0.4804714285714286,0.050032013615990474
esol,1,11,3,8,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,3,16,0.0,500,0.21,0.027692307692307655,0.221342032967033,0.1560733955628112
esol,1,11,3,16,0.1,500,0.196,0.010461538461538428,0.21764983627483628,0.12685809194439643
esol,1,11,3,16,0.25,500,0.228,0.04984615384615381,0.23521244588744591,0.07662782900543866
esol,1,11,3,16,0.5,500,0.268,0.09907692307692306,0.2569808497058497,0.05802744372069008
esol,1,11,3,16,0.75,500,0.328,0.1729230769230769,0.30466784049284046,0.04252458317049816
esol,1,11,3,16,1.0,1,1.0,1.0,1.0,0.0
esol,1,11,3,32,0.0,500,0.082,-0.012965517241379306,0.121327944439867,0.11459241618028272
esol,1,11,3,32,0.1,500,0.104,0.011310344827586213,0.13391857823080297,0.08998251794885205
esol,1,11,3,32,0.25,500,0.128,0.03779310344827587,0.1469999445094624,0.0688094565162089
esol,1,11,3,32,0.5,500,0.158,0.07089655172413793,0.18086792199523133,0.05614281609332643
esol,1,11,3,32,0.75,500,0.216,0.13489655172413798,0.2125620004309056,0.051237212810215496
esol,1,11,3,32,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,1,4,0.0,500,0.732,-0.072,0.5243333333333332,0.4165278610025174
esol,2,23,1,4,0.1,500,0.806,0.224,0.5718333333333333,0.3694682876661534
esol,2,23,1,4,0.25,500,0.83,0.32,0.6151666666666668,0.2944709894936173
esol,2,23,1,4,0.5,500,0.954,0.816,0.7078333333333334,0.20939407201069024
esol,2,23,1,4,0.75,500,0.998,0.992,0.8288333333333334,0.11105711744078406
esol,2,23,1,4,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,1,8,0.0,500,0.39,0.023999999999999994,0.3331404761904762,0.3586354996354353
esol,2,23,1,8,0.1,500,0.424,0.07840000000000001,0.3648404761904762,0.29497821646537603
esol,2,23,1,8,0.25,500,0.48,0.168,0.4020238095238095,0.2653690909865297
esol,2,23,1,8,0.5,500,0.646,0.4336,0.5234785714285715,0.19781800320008164
esol,2,23,1,8,0.75,500,0.792,0.6672,0.655104761904762,0.14070195710888384
esol,2,23,1,8,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,1,16,0.0,500,0.186,-0.0018461538461538786,0.22267482794982793,0.3008609628307528
esol,2,23,1,16,0.1,500,0.194,0.007999999999999962,0.22911358641358642,0.2827938634179666
esol,2,23,1,16,0.25,500,0.324,0.16799999999999995,0.3048459151959152,0.24009694301357573
esol,2,23,1,16,0.5,500,0.46,0.33538461538461534,0.4072786768786769,0.20645603572594184
esol,2,23,1,16,0.75,500,0.732,0.6701538461538462,0.6383130314130314,0.13439111056857206
esol,2,23,1,16,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,1,32,0.0,500,0.112,0.02013793103448276,0.1371897518256962,0.2978233809170912
esol,2,23,1,32,0.1,500,0.112,0.020137931034482765,0.15374608519008578,0.2868173247263402
esol,2,23,1,32,0.25,500,0.198,0.11503448275862069,0.21308919860420464,0.2616361922862599
esol,2,23,1,32,0.5,500,0.42,0.35999999999999993,0.3739698015061871,0.2180461181127402
esol,2,23,1,32,0.75,500,0.832,0.8146206896551723,0.7376518777116603,0.09999775174374789
esol,2,23,1,32,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,2,4,0.0,500,0.778,0.112,0.5348333333333334,0.36179235717055697
esol,2,23,2,4,0.1,500,0.78,0.12,0.554,0.3000232212261726
esol,2,23,2,4,0.25,500,0.838,0.352,0.5938333333333332,0.23501269151491877
esol,2,23,2,4,0.5,500,0.89,0.56,0.6401666666666668,0.18892105715836463
esol,2,23,2,4,0.75,500,0.99,0.96,0.7608333333333333,0.10260891931874343
esol,2,23,2,4,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,2,8,0.0,500,0.39,0.023999999999999987,0.34917857142857145,0.2678383324604472
esol,2,23,2,8,0.1,500,0.428,0.08480000000000001,0.37775714285714285,0.22517559753199085
esol,2,23,2,8,0.25,500,0.51,0.216,0.42801190476190476,0.17758486368093446
esol,2,23,2,8,0.5,500,0.57,0.312,0.4683095238095238,0.14613132061288842
esol,2,23,2,8,0.75,500,0.724,0.5584000000000001,0.5630642857142857,0.1052343521046466
esol,2,23,2,8,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,2,16,0.0,500,0.16,-0.03384615384615388,0.20407853257853256,0.23894894008917855
esol,2,23,2,16,0.1,500,0.218,0.03753846153846151,0.23491980796980796,0.22688602805867675
esol,2,23,2,16,0.25,500,0.296,0.1335384615384615,0.2760301781551782,0.18806274380822072
esol,2,23,2,16,0.5,500,0.366,0.2196923076923077,0.32342642912642905,0.13206286199081485
esol,2,23,2,16,0.75,500,0.536,0.4289230769230769,0.44800561660561666,0.08364952031289091
esol,2,23,2,16,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,2,32,0.0,500,0.102,0.009103448275862073,0.1270143565317422,0.2630200665698402
esol,2,23,2,32,0.1,500,0.084,-0.010758620689655168,0.12636379151308935,0.2248103136339549
esol,2,23,2,32,0.25,500,0.162,0.0753103448275862,0.19100371285356207,0.18934951914964843
esol,2,23,2,32,0.5,500,0.256,0.1790344827586207,0.25567366031172933,0.13797450885832038
esol,2,23,2,32,0.75,500,0.406,0.344551724137931,0.35996197930355683,0.08447338496996071
esol,2,23,2,32,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,3,4,0.0,500,0.736,-0.056,0.5003333333333333,0.4394951383916839
esol,2,23,3,4,0.1,500,0.81,0.24,0.5741666666666667,0.38122774583218416
esol,2,23,3,4,0.25,500,0.862,0.448,0.5905,0.3300228986369165
esol,2,23,3,4,0.5,500,0.938,0.752,0.7008333333333333,0.22898462949361653
esol,2,23,3,4,0.75,500,0.998,0.992,0.8545,0.11063363274744532
esol,2,23,3,4,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,3,8,0.0,500,0.388,0.020800000000000006,0.3503071428571428,0.23771764622495856
esol,2,23,3,8,0.1,500,0.452,0.1232,0.38535,0.18552706769763636
esol,2,23,3,8,0.25,500,0.464,0.14239999999999997,0.3811952380952381,0.13740900975328202
esol,2,23,3,8,0.5,500,0.528,0.2448,0.4198547619047619,0.07570944573906924
esol,2,23,3,8,0.75,500,0.572,0.31520000000000004,0.44485714285714284,0.04389867620220903
esol,2,23,3,8,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,3,16,0.0,500,0.214,0.03261538461538459,0.21118863081363082,0.16197327595148495
esol,2,23,3,16,0.1,500,0.2,0.01538461538461535,0.214587012987013,0.10906643244008762
esol,2,23,3,16,0.25,500,0.234,0.057230769230769196,0.24103338883338885,0.08572249796393547
esol,2,23,3,16,0.5,500,0.25,0.07692307692307687,0.25895598845598844,0.05561658027823745
esol,2,23,3,16,0.75,500,0.346,0.19507692307692304,0.2991658619158619,0.045650512139883546
esol,2,23,3,16,1.0,1,1.0,1.0,1.0,0.0
esol,2,23,3,32,0.0,500,0.092,-0.0019310344827586157,0.1241762328550663,0.1422321475627117
esol,2,23,3,32,0.1,500,0.096,0.002482758620689662,0.13145551508483247,0.10027369387605968
esol,2,23,3,32,0.25,500,0.116,0.02455172413793104,0.14806840893571904,0.07400983556008814
esol,2,23,3,32,0.5,500,0.126,0.035586206896551724,0.15391034655644692,0.06168349327590981
esol,2,23,3,32,0.75,500,0.186,0.10179310344827587,0.20742266813503688,0.05384707027886537
esol,2,23,3,32,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,1,4,0.0,500,0.726,-0.096,0.5105,0.4165621722367746
esol,3,37,1,4,0.1,500,0.798,0.192,0.5661666666666666,0.39169747146925
esol,3,37,1,4,0.25,500,0.852,0.408,0.6046666666666668,0.3039667472204004
esol,3,37,1,4,0.5,500,0.926,0.704,0.6975,0.21087807877785922
esol,3,37,1,4,0.75,500,0.996,0.984,0.817,0.12329805220349488
esol,3,37,1,4,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,1,8,0.0,500,0.358,-0.02719999999999998,0.33630238095238096,0.38881930531816844
esol,3,37,1,8,0.1,500,0.422,0.07519999999999999,0.359,0.3238828284971596
esol,3,37,1,8,0.25,500,0.504,0.20639999999999997,0.41999761904761906,0.27490181035271594
esol,3,37,1,8,0.5,500,0.674,0.4784,0.5487571428571428,0.20307155989467396
esol,3,37,1,8,0.75,500,0.848,0.7568,0.6886428571428571,0.14720626843728873
esol,3,37,1,8,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,1,16,0.0,500,0.184,-0.0043076923076923405,0.20318780663780664,0.32739974284553647
esol,3,37,1,16,0.1,500,0.24,0.06461538461538457,0.2538841686091686,0.28259798545000214
esol,3,37,1,16,0.25,500,0.354,0.2049230769230769,0.3206476995226995,0.25123454723365907
esol,3,37,1,16,0.5,500,0.484,0.3649230769230769,0.40653648573648576,0.2203421113771451
esol,3,37,1,16,0.75,500,0.76,0.7046153846153846,0.644885902985903,0.14032273186434088
esol,3,37,1,16,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,1,32,0.0,500,0.09,-0.004137931034482753,0.12239281614239957,0.3145282945750696
esol,3,37,1,32,0.1,500,0.128,0.037793103448275855,0.16098863657399706,0.2870494528160974
esol,3,37,1,32,0.25,500,0.192,0.10841379310344827,0.19742155355321547,0.2724413839970858
esol,3,37,1,32,0.5,500,0.398,0.33572413793103445,0.36872293897315467,0.22063093889982144
esol,3,37,1,32,0.75,500,0.812,0.7925517241379311,0.7043462321562167,0.11511322525932241
esol,3,37,1,32,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,2,4,0.0,500,0.78,0.12,0.5336666666666666,0.3370952399531426
esol,3,37,2,4,0.1,500,0.796,0.184,0.5513333333333332,0.3125386582778835
esol,3,37,2,4,0.25,500,0.836,0.344,0.6123333333333333,0.2251023435936488
esol,3,37,2,4,0.5,500,0.952,0.808,0.681,0.15592322070696055
esol,3,37,2,4,0.75,500,0.976,0.904,0.75,0.10906991905929007
esol,3,37,2,4,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,2,8,0.0,500,0.398,0.03680000000000001,0.35246428571428573,0.2644468444598497
esol,3,37,2,8,0.1,500,0.41,0.055999999999999994,0.34198333333333336,0.2360665923799836
esol,3,37,2,8,0.25,500,0.492,0.1872,0.3942238095238096,0.1893068262373331
esol,3,37,2,8,0.5,500,0.578,0.3248,0.4790238095238095,0.12401814502709281
esol,3,37,2,8,0.75,500,0.698,0.5168,0.5223357142857142,0.0883218533462193
esol,3,37,2,8,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,2,16,0.0,500,0.206,0.02276923076923074,0.222160767010767,0.26703662310612436
esol,3,37,2,16,0.1,500,0.192,0.0055384615384615025,0.22704543512043512,0.22632040407607992
esol,3,37,2,16,0.25,500,0.248,0.07446153846153843,0.256386161061161,0.19336429600985003
esol,3,37,2,16,0.5,500,0.338,0.1852307692307692,0.30603977133977134,0.1397184862763073
esol,3,37,2,16,0.75,500,0.504,0.38953846153846156,0.42457843822843827,0.08363982565181152
esol,3,37,2,16,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,2,32,0.0,500,0.116,0.02455172413793104,0.13319575290684177,0.2563716439403569
esol,3,37,2,32,0.1,500,0.128,0.037793103448275855,0.15131144797381346,0.2318591381960224
esol,3,37,2,32,0.25,500,0.164,0.07751724137931035,0.1773768673747145,0.18320078041257715
esol,3,37,2,32,0.5,500,0.294,0.2209655172413793,0.2639683837907702,0.14211984096120756
esol,3,37,2,32,0.75,500,0.406,0.344551724137931,0.3675242774318605,0.09313605229445754
esol,3,37,2,32,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,3,4,0.0,500,0.736,-0.056,0.518,0.42856693273219754
esol,3,37,3,4,0.1,500,0.79,0.16,0.5708333333333333,0.3711563220109007
esol,3,37,3,4,0.25,500,0.848,0.392,0.6176666666666666,0.3083104373132696
esol,3,37,3,4,0.5,500,0.934,0.736,0.7111666666666666,0.23052064414179727
esol,3,37,3,4,0.75,500,0.99,0.96,0.8301666666666666,0.12196931061161408
esol,3,37,3,4,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,3,8,0.0,500,0.324,-0.08159999999999998,0.32211666666666666,0.2417583294080543
esol,3,37,3,8,0.1,500,0.404,0.046400000000000004,0.3411571428571428,0.21604710792583223
esol,3,37,3,8,0.25,500,0.422,0.07520000000000002,0.3723095238095238,0.16076422316677083
esol,3,37,3,8,0.5,500,0.53,0.24800000000000003,0.4368714285714286,0.08927023005485576
esol,3,37,3,8,0.75,500,0.588,0.34079999999999994,0.46255,0.061638332169016194
esol,3,37,3,8,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,3,16,0.0,500,0.178,-0.011692307692307728,0.21793916361416363,0.1584480944516943
esol,3,37,3,16,0.1,500,0.21,0.02769230769230766,0.21823158785658786,0.13220130512602882
esol,3,37,3,16,0.25,500,0.22,0.039999999999999966,0.24311264846264846,0.08803557848409718
esol,3,37,3,16,0.5,500,0.306,0.14584615384615382,0.2881641414141414,0.0674127769703642
esol,3,37,3,16,0.75,500,0.302,0.1409230769230769,0.29657809967809967,0.05600198319740473
esol,3,37,3,16,1.0,1,1.0,1.0,1.0,0.0
esol,3,37,3,32,0.0,500,0.086,-0.008551724137931028,0.12030771235334554,0.11674900982630805
esol,3,37,3,32,0.1,500,0.098,0.004689655172413797,0.1334583329458718,0.08372728590108158
esol,3,37,3,32,0.25,500,0.126,0.035586206896551724,0.1493891090269267,0.07526059979287357
esol,3,37,3,32,0.5,500,0.134,0.04441379310344827,0.16716500409773602,0.06696054713380739
esol,3,37,3,32,0.75,500,0.184,0.09958620689655173,0.20373615535160702,0.05869450379599973
esol,3,37,3,32,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,1,4,0.0,500,0.774,0.096,0.5275,0.42618418006388287
esol,4,53,1,4,0.1,500,0.784,0.136,0.5493333333333332,0.38124450751798455
esol,4,53,1,4,0.25,500,0.812,0.248,0.5763333333333333,0.33084898166650895
esol,4,53,1,4,0.5,500,0.934,0.736,0.6758333333333333,0.2251074501078037
esol,4,53,1,4,0.75,500,0.996,0.984,0.8166666666666668,0.1181633195619092
esol,4,53,1,4,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,1,8,0.0,500,0.392,0.027200000000000005,0.34481190476190476,0.35083178187142905
esol,4,53,1,8,0.1,500,0.426,0.08159999999999998,0.38489285714285715,0.3186696845300752
esol,4,53,1,8,0.25,500,0.518,0.2288,0.4365023809523809,0.25478461672328656
esol,4,53,1,8,0.5,500,0.654,0.44639999999999996,0.516854761904762,0.2085742214208193
esol,4,53,1,8,0.75,500,0.814,0.7024000000000001,0.6668928571428571,0.14327455840653364
esol,4,53,1,8,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,1,16,0.0,500,0.17,-0.02153846153846157,0.2115608835608836,0.31779728940683566
esol,4,53,1,16,0.1,500,0.266,0.09661538461538458,0.26464469696969695,0.2816090403562248
esol,4,53,1,16,0.25,500,0.318,0.16061538461538458,0.2800808497058497,0.2676310615223549
esol,4,53,1,16,0.5,500,0.494,0.37723076923076915,0.4243373543123543,0.20937569540301934
esol,4,53,1,16,0.75,500,0.786,0.7366153846153847,0.6469222444222443,0.14010538694801153
esol,4,53,1,16,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,1,32,0.0,500,0.092,-0.0019310344827586149,0.12275430212235643,0.31365066792536256
esol,4,53,1,32,0.1,500,0.148,0.059862068965517254,0.16777568838198,0.2831676568158506
esol,4,53,1,32,0.25,500,0.228,0.14813793103448272,0.22637135795333693,0.2668331970616351
esol,4,53,1,32,0.5,500,0.358,0.2915862068965517,0.32889339483689434,0.2310507136915864
esol,4,53,1,32,0.75,500,0.782,0.7594482758620689,0.6971852227837523,0.11460007689023824
esol,4,53,1,32,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,2,4,0.0,500,0.768,0.072,0.522,0.3608912164089156
esol,4,53,2,4,0.1,500,0.808,0.232,0.586,0.2756430199557839
esol,4,53,2,4,0.25,500,0.862,0.448,0.5975,0.2396448200494439
esol,4,53,2,4,0.5,500,0.936,0.744,0.6643333333333332,0.16719357154979986
esol,4,53,2,4,0.75,500,0.99,0.96,0.7641666666666668,0.1019418828362287
esol,4,53,2,4,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,2,8,0.0,500,0.364,-0.017600000000000008,0.337297619047619,0.26705527797579115
esol,4,53,2,8,0.1,500,0.402,0.0432,0.3687714285714286,0.2249609812318648
esol,4,53,2,8,0.25,500,0.5,0.2,0.41172619047619047,0.17678172882540671
esol,4,53,2,8,0.5,500,0.536,0.2576,0.44026190476190474,0.14862903033031183
esol,4,53,2,8,0.75,500,0.686,0.4976,0.5193285714285715,0.08765614609955569
esol,4,53,2,8,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,2,16,0.0,500,0.18,-0.009230769230769261,0.2122204573204573,0.2696065037780585
esol,4,53,2,16,0.1,500,0.216,0.03507692307692304,0.2282980103230103,0.23337895707945758
esol,4,53,2,16,0.25,500,0.278,0.11138461538461536,0.296288098013098,0.19454681680873018
esol,4,53,2,16,0.5,500,0.398,0.2590769230769231,0.3517352813852814,0.1478742682532925
esol,4,53,2,16,0.75,500,0.558,0.45599999999999996,0.4518001554001554,0.09223706054696533
esol,4,53,2,16,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,2,32,0.0,500,0.076,-0.01958620689655172,0.12301100756814992,0.2666195574491878
esol,4,53,2,32,0.1,500,0.136,0.04662068965517243,0.1609841836613685,0.2166869333894078
esol,4,53,2,32,0.25,500,0.152,0.06427586206896552,0.1816502410887548,0.18709128499992575
esol,4,53,2,32,0.5,500,0.264,0.18786206896551724,0.25059983833330884,0.13857023111764782
esol,4,53,2,32,0.75,500,0.394,0.33131034482758615,0.3544898180977276,0.09345291759491947
esol,4,53,2,32,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,3,4,0.0,500,0.728,-0.088,0.5233333333333332,0.44919536096314167
esol,4,53,3,4,0.1,500,0.788,0.152,0.535,0.41776338380078776
esol,4,53,3,4,0.25,500,0.842,0.368,0.5985,0.34706451905549524
esol,4,53,3,4,0.5,500,0.95,0.8,0.7168333333333332,0.21564668212768862
esol,4,53,3,4,0.75,500,0.996,0.984,0.812,0.13343994562347983
esol,4,53,3,4,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,3,8,0.0,500,0.364,-0.017599999999999994,0.3258714285714286,0.2587310863872624
esol,4,53,3,8,0.1,500,0.434,0.0944,0.3583785714285715,0.23027299371244642
esol,4,53,3,8,0.25,500,0.482,0.1712,0.3941119047619048,0.14960980356678924
esol,4,53,3,8,0.5,500,0.526,0.2416,0.4237095238095238,0.06840035818896846
esol,4,53,3,8,0.75,500,0.63,0.408,0.4789428571428571,0.04223495431908499
esol,4,53,3,8,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,3,16,0.0,500,0.196,0.010461538461538432,0.2121656204906205,0.1497940282490159
esol,4,53,3,16,0.1,500,0.202,0.017846153846153814,0.21173798978798983,0.1069621951288941
esol,4,53,3,16,0.25,500,0.254,0.0818461538461538,0.2487098706848707,0.07094562130279142
esol,4,53,3,16,0.5,500,0.22,0.039999999999999966,0.24310254745254747,0.05174842700558594
esol,4,53,3,16,0.75,500,0.31,0.15076923076923074,0.2992725940725941,0.0383916188030968
esol,4,53,3,16,1.0,1,1.0,1.0,1.0,0.0
esol,4,53,3,32,0.0,500,0.102,0.009103448275862073,0.13797061101485003,0.0979102448964969
esol,4,53,3,32,0.1,500,0.102,0.009103448275862073,0.13876174078267145,0.0801450253647254
esol,4,53,3,32,0.25,500,0.128,0.03779310344827586,0.1492450790061208,0.06174289344869673
esol,4,53,3,32,0.5,500,0.152,0.06427586206896552,0.16537619148741095,0.049866617411034396
esol,4,53,3,32,0.75,500,0.17,0.08413793103448276,0.18246887472780013,0.04585394799962889
esol,4,53,3,32,1.0,1,1.0,1.0,1.0,0.0
esol,5,71,1,4,0.0,500,0.774,0.096,0.5338333333333333,0.40916991480365267
esol,5,71,1,4,0.1,500,0.812,0.248,0.5816666666666668,0.36431621087800464
esol,5,71,1,4,0.25,500,0.846,0.384,0.5968333333333332,0.32271192425632805
esol,5,71,1,4,0.5,500,0.918,0.672,0.6851666666666666,0.22598428089898437
esol,5,71,1,4,0.75,500,0.998,0.992,0.8375,0.10504052741195867
esol,5,71,1,4,1.0,1,1.0,1.0,1.0,0.0
esol,5,71,1,8,0.0,500,0.382,0.0112,0.35181190476190477,0.3558026644818412
esol,5,71,1,8,0.1,500,0.432,0.09119999999999999,0.3590690476190476,0.33719784644414846
esol,5,71,1,8,0.25,500,0.514,0.2224,0.39821428571428574,0.2779594811335895
esol,5,71,1,8,0.5,500,0.644,0.4304000000000001,0.5211261904761905,0.21241900252056686
esol,5,71,1,8,0.75,500,0.84,0.744,0.7128595238095238,0.13141211461571375
esol,5,71,1,8,1.0,1,1.0,1.0,1.0,0.0
esol,5,71,1,16,0.0,500,0.184,-0.0043076923076923405,0.21499135586635587,0.3054235952713308
esol,5,71,1,16,0.1,500,0.242,0.06707692307692305,0.24760952935952937,0.2824683825095059
