dataset,task_type,seed,outer_fold,pool_size,selected_candidate,fixed_k32_reference_candidate,k_dependent_reference_candidate,same_fold_oracle_candidate,selected_utility,fixed_k32_reference_utility,k_dependent_reference_utility,same_fold_oracle_utility,fixed_k32_gap,k_dependent_crossfit_gap,same_fold_opportunity_gap,validation_audit_spearman
tdc_hia_hou,classification,127,3,16,et_120_d20_leaf2,et_90_d12,et_90_d12,et_90_leaf2,0.908262849707222,0.8905335068314899,0.8905335068314899,0.9168835393623944,-0.017729342875732135,-0.017729342875732135,0.008620689655172376,0.18823529411764706
tdc_hia_hou,classification,127,3,32,et_120_d20_leaf2,et_90_d12,et_90_d12,et_90_leaf2,0.908262849707222,0.8905335068314899,0.8905335068314899,0.9168835393623944,-0.017729342875732135,-0.017729342875732135,0.008620689655172376,-0.13416422287390029
tdc_hia_hou,classification,149,1,4,logreg_l2_c1,et_90_d12,logreg_l2_c0.1,logreg_l2_c0.1,0.9255401234567902,0.94945987654321,0.9382716049382716,0.9382716049382716,0.023919753086419804,0.0127314814814814,0.0127314814814814,0.0
tdc_hia_hou,classification,149,1,8,logreg_l2_c1,et_90_d12,logreg_l2_c0.1,rf_90_d12,0.9255401234567902,0.94945987654321,0.9382716049382716,0.9425154320987654,0.023919753086419804,0.0127314814814814,0.016975308641975273,0.09523809523809526
tdc_hia_hou,classification,149,1,16,logreg_l2_c1,et_90_d12,et_90_d12,et_90_d12,0.9255401234567902,0.94945987654321,0.94945987654321,0.94945987654321,0.023919753086419804,0.023919753086419804,0.023919753086419804,0.38823529411764707
tdc_hia_hou,classification,149,1,32,logreg_l2_c1,et_90_d12,et_90_d12,et_90_d12,0.9255401234567902,0.94945987654321,0.94945987654321,0.94945987654321,0.023919753086419804,0.023919753086419804,0.023919753086419804,0.3188193355499197
tdc_hia_hou,classification,149,2,4,logreg_l2_c0.1,et_90_d12,logreg_l2_c0.1,logreg_l1_c1,0.9196969696969696,0.8821212121212121,0.9196969696969696,0.9275757575757576,-0.037575757575757485,0.0,0.00787878787878804,-1.0
tdc_hia_hou,classification,149,2,8,logreg_l2_c0.1,et_90_d12,logreg_l2_c0.1,logreg_l1_c1,0.9196969696969696,0.8821212121212121,0.9196969696969696,0.9275757575757576,-0.037575757575757485,0.0,0.00787878787878804,-0.04761904761904763
tdc_hia_hou,classification,149,2,16,logreg_l2_c0.1,et_90_d12,et_90_d12,histgb_lr0.1,0.9196969696969696,0.8821212121212121,0.8821212121212121,0.933939393939394,-0.037575757575757485,-0.037575757575757485,0.01424242424242439,0.17352941176470588
tdc_hia_hou,classification,149,2,32,logreg_l2_c0.1,et_90_d12,et_90_d12,histgb_lr0.1,0.9196969696969696,0.8821212121212121,0.8821212121212121,0.933939393939394,-0.037575757575757485,-0.037575757575757485,0.01424242424242439,0.12593950715737726
tdc_hia_hou,classification,149,3,4,logreg_l2_c0.1,et_90_d12,logreg_l2_c0.1,logreg_l2_c1,0.8737864077669902,0.8829841594276955,0.8737864077669902,0.8820899335717935,0.009197751660705245,0.0,0.008303525804803313,0.7999999999999999
tdc_hia_hou,classification,149,3,8,logreg_l2_c0.1,et_90_d12,logreg_l2_c0.1,rf_60_sqrt,0.8737864077669902,0.8829841594276955,0.8737864077669902,0.9039345937659684,0.009197751660705245,0.0,0.030148185998978172,0.2142857142857143
tdc_hia_hou,classification,149,3,16,et_90_d12,et_90_d12,et_90_d12,rf_60_sqrt,0.8829841594276955,0.8829841594276955,0.8829841594276955,0.9039345937659684,0.0,0.0,0.020950434338272927,0.5617647058823529
tdc_hia_hou,classification,149,3,32,cat_100_d4,et_90_d12,et_90_d12,rf_60_sqrt,0.8691875319366378,0.8829841594276955,0.8829841594276955,0.9039345937659684,0.0137966274910577,0.0137966274910577,0.03474706182933063,0.48717008797653955
tdc_pgp_broccatelli,classification,11,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c1,0.8477576091664369,0.9056187738709296,0.8477576091664369,0.8551797456392488,0.05786116470449265,0.0,0.007422136472811869,0.7999999999999999
tdc_pgp_broccatelli,classification,11,1,8,rf_60_sqrt,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.9137496554711186,0.9056187738709296,0.9078631334409576,0.9137496554711186,-0.008130881600189044,-0.0058865220301610455,0.0,0.9761904761904763
tdc_pgp_broccatelli,classification,11,1,16,et_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_60_sqrt,0.908040319722802,0.9056187738709296,0.9056187738709296,0.9137496554711186,-0.0024215458518723754,-0.0024215458518723754,0.0057093357483166685,0.8705882352941177
tdc_pgp_broccatelli,classification,11,1,32,et_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_60_sqrt,0.908040319722802,0.9056187738709296,0.9056187738709296,0.9137496554711186,-0.0024215458518723754,-0.0024215458518723754,0.0057093357483166685,0.8533724340175952
tdc_pgp_broccatelli,classification,11,2,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8621909073860745,0.8986524499691911,0.8863557210598226,0.8863557210598226,0.036461542583116624,0.02416481367374812,0.02416481367374812,-0.39999999999999997
tdc_pgp_broccatelli,classification,11,2,8,rf_60_sqrt,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_d12,0.8900929621989445,0.8986524499691911,0.8964020682079995,0.8989203525598093,0.008559487770246621,0.006309106009054988,0.008827390360864773,0.6904761904761906
tdc_pgp_broccatelli,classification,11,2,16,rf_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.8900929621989445,0.8986524499691911,0.8986524499691911,0.899777640849787,0.008559487770246621,0.008559487770246621,0.009684678650842438,0.7676470588235293
tdc_pgp_broccatelli,classification,11,2,32,rf_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.8900929621989445,0.8986524499691911,0.8986524499691911,0.899777640849787,0.008559487770246621,0.008559487770246621,0.009684678650842438,0.7239736070381231
tdc_pgp_broccatelli,classification,11,3,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8967455621301774,0.9269526627218936,0.9078402366863906,0.9078402366863906,0.030207100591716163,0.011094674556213158,0.011094674556213158,-0.19999999999999998
tdc_pgp_broccatelli,classification,11,3,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.9157396449704142,0.9269526627218936,0.9157396449704142,0.9198224852071004,0.011213017751479426,0.0,0.004082840236686258,0.6904761904761906
tdc_pgp_broccatelli,classification,11,3,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_60_sqrt,0.9269526627218936,0.9269526627218936,0.9269526627218936,0.929792899408284,0.0,0.0,0.0028402366863904405,0.8294117647058824
tdc_pgp_broccatelli,classification,11,3,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_60_sqrt,0.9269526627218936,0.9269526627218936,0.9269526627218936,0.929792899408284,0.0,0.0,0.0028402366863904405,0.785190615835777
tdc_pgp_broccatelli,classification,23,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c1,0.8809259259259259,0.9118783068783068,0.8809259259259259,0.889153439153439,0.030952380952380953,0.0,0.008227513227513139,0.0
tdc_pgp_broccatelli,classification,23,1,8,rf_90_d12,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9017460317460316,0.9118783068783068,0.9123544973544973,0.9123544973544973,0.010132275132275215,0.010608465608465623,0.010608465608465623,0.8095238095238096
tdc_pgp_broccatelli,classification,23,1,16,et_90_d12,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9055820105820106,0.9118783068783068,0.9118783068783068,0.9154761904761904,0.006296296296296244,0.006296296296296244,0.009894179894179844,0.823529411764706
tdc_pgp_broccatelli,classification,23,1,32,et_90_d12,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9055820105820106,0.9118783068783068,0.9118783068783068,0.9154761904761904,0.006296296296296244,0.006296296296296244,0.009894179894179844,0.6198680351906157
tdc_pgp_broccatelli,classification,23,2,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l1_c1,0.8978978978978979,0.9194015444015444,0.89502002002002,0.9016695266695268,0.021503646503646556,-0.0028778778778778547,0.0037716287716289543,-0.39999999999999997
tdc_pgp_broccatelli,classification,23,2,8,rf_60_sqrt,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.9100350350350348,0.9194015444015444,0.9150936650936652,0.9153975403975404,0.009366509366509623,0.005058630058630387,0.0053625053625055985,0.6190476190476191
tdc_pgp_broccatelli,classification,23,2,16,rf_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.9100350350350348,0.9194015444015444,0.9194015444015444,0.9194015444015444,0.009366509366509623,0.009366509366509623,0.009366509366509623,0.7352941176470589
tdc_pgp_broccatelli,classification,23,2,32,rf_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.9100350350350348,0.9194015444015444,0.9194015444015444,0.9194015444015444,0.009366509366509623,0.009366509366509623,0.009366509366509623,0.8214809384164221
tdc_pgp_broccatelli,classification,23,3,4,logreg_l1_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8681836407377707,0.9061414060411656,0.8968858593958834,0.8968858593958834,0.0379577653033949,0.028702218658112733,0.028702218658112733,0.39999999999999997
tdc_pgp_broccatelli,classification,23,3,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.9054731355252608,0.9061414060411656,0.9054731355252608,0.9094326383319968,0.0006682705159047897,0.0,0.0039595028067360705,0.9047619047619048
tdc_pgp_broccatelli,classification,23,3,16,et_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,rf_60_sqrt,0.8952485966319166,0.9061414060411656,0.9061414060411656,0.9094326383319968,0.010892809409248971,0.010892809409248971,0.014184041700080252,0.7382352941176471
tdc_pgp_broccatelli,classification,23,3,32,et_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,rf_60_sqrt,0.8952485966319166,0.9061414060411656,0.9061414060411656,0.9094326383319968,0.010892809409248971,0.010892809409248971,0.014184041700080252,0.8211143695014662
tdc_pgp_broccatelli,classification,37,1,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8927536231884058,0.9321914800175668,0.8996047430830039,0.8996047430830039,0.03943785682916101,0.006851119894598079,0.006851119894598079,0.6000000000000001
tdc_pgp_broccatelli,classification,37,1,8,rf_90_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.9067779241692284,0.9321914800175668,0.910115649246084,0.9141999707217096,0.025413555848338376,0.003337725076855591,0.007422046552481132,0.7857142857142858
tdc_pgp_broccatelli,classification,37,1,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9321914800175668,0.9321914800175668,0.9321914800175668,0.9342702386180648,0.0,0.0,0.0020787586004979985,0.6647058823529411
tdc_pgp_broccatelli,classification,37,1,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9321914800175668,0.9321914800175668,0.9321914800175668,0.9342702386180648,0.0,0.0,0.0020787586004979985,0.6825513196480938
tdc_pgp_broccatelli,classification,37,2,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.9014354066985646,0.931948051948052,0.9141216678058784,0.9141216678058784,0.03051264524948738,0.012686261107313856,0.012686261107313856,0.7999999999999999
tdc_pgp_broccatelli,classification,37,2,8,rf_90_d12,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9203554340396446,0.931948051948052,0.92904989747095,0.92904989747095,0.011592617908407377,0.008694463431305421,0.008694463431305421,0.8095238095238096
tdc_pgp_broccatelli,classification,37,2,16,et_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9240191387559809,0.931948051948052,0.931948051948052,0.9360765550239236,0.007928913192071119,0.007928913192071119,0.012057416267942767,0.8794117647058824
tdc_pgp_broccatelli,classification,37,2,32,et_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9240191387559809,0.931948051948052,0.931948051948052,0.9360765550239236,0.007928913192071119,0.007928913192071119,0.012057416267942767,0.7800586510263928
tdc_pgp_broccatelli,classification,37,3,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c10,0.8877922077922078,0.8929485329485329,0.8697065897065898,0.8888696488696489,0.005156325156325137,-0.018085618085618038,0.0010774410774411214,0.0
tdc_pgp_broccatelli,classification,37,3,8,rf_60_sqrt,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8965560365560366,0.8929485329485329,0.8834054834054834,0.8965560365560366,-0.003607503607503615,-0.013150553150553135,0.0,0.4285714285714286
tdc_pgp_broccatelli,classification,37,3,16,rf_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,rf_60_sqrt,0.8965560365560366,0.8929485329485329,0.8929485329485329,0.8965560365560366,-0.003607503607503615,-0.003607503607503615,0.0,0.7823529411764706
tdc_pgp_broccatelli,classification,37,3,32,rf_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,rf_60_sqrt,0.8965560365560366,0.8929485329485329,0.8929485329485329,0.8965560365560366,-0.003607503607503615,-0.003607503607503615,0.0,0.6389296187683284
tdc_pgp_broccatelli,classification,53,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.905940934065934,0.923592032967033,0.905940934065934,0.905940934065934,0.01765109890109895,0.0,0.0,0.39999999999999997
tdc_pgp_broccatelli,classification,53,1,8,rf_90_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9320741758241758,0.923592032967033,0.9326923076923076,0.9326923076923076,-0.008482142857142883,0.0006181318681317549,0.0006181318681317549,0.9047619047619048
tdc_pgp_broccatelli,classification,53,1,16,rf_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_d12,0.9320741758241758,0.923592032967033,0.923592032967033,0.932967032967033,-0.008482142857142883,-0.008482142857142883,0.0008928571428571397,0.6941176470588235
tdc_pgp_broccatelli,classification,53,1,32,rf_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_d12,0.9320741758241758,0.923592032967033,0.923592032967033,0.932967032967033,-0.008482142857142883,-0.008482142857142883,0.0008928571428571397,0.5670821114369501
tdc_pgp_broccatelli,classification,53,2,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8993008678881389,0.9165139826422372,0.8993008678881389,0.8993008678881389,0.017213114754098258,0.0,0.0,0.7999999999999999
tdc_pgp_broccatelli,classification,53,2,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_d12,0.9128495660559306,0.9165139826422372,0.9128495660559306,0.9139344262295082,0.0036644165863065625,0.0,0.001084860173577562,0.880952380952381
tdc_pgp_broccatelli,classification,53,2,16,rf_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9128495660559306,0.9165139826422372,0.9165139826422372,0.9199614271938285,0.0036644165863065625,0.0036644165863065625,0.007111861137897857,0.7000000000000001
tdc_pgp_broccatelli,classification,53,2,32,rf_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9128495660559306,0.9165139826422372,0.9165139826422372,0.9199614271938285,0.0036644165863065625,0.0036644165863065625,0.007111861137897857,0.7631964809384163
tdc_pgp_broccatelli,classification,53,3,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c1,0.8442835595776772,0.8913826043237808,0.8442835595776772,0.8464353946706887,0.0470990447461036,0.0,0.0021518350930115338,0.7999999999999999
tdc_pgp_broccatelli,classification,53,3,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.8814680744092508,0.8913826043237808,0.8814680744092508,0.8833584715937657,0.009914529914530013,0.0,0.0018903971845148915,0.9523809523809524
tdc_pgp_broccatelli,classification,53,3,16,rf_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.8814680744092508,0.8913826043237808,0.8913826043237808,0.8913826043237808,0.009914529914530013,0.009914529914530013,0.009914529914530013,0.9529411764705882
tdc_pgp_broccatelli,classification,53,3,32,rf_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.8814680744092508,0.8913826043237808,0.8913826043237808,0.8913826043237808,0.009914529914530013,0.009914529914530013,0.009914529914530013,0.6975806451612901
tdc_pgp_broccatelli,classification,71,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c1,0.8957053177002026,0.9016507788886304,0.8957053177002026,0.9015179194207328,0.00594546118842787,0.0,0.005812601720530219,0.0
tdc_pgp_broccatelli,classification,71,1,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8958381771681005,0.9016507788886304,0.8958381771681005,0.9087421529876774,0.005812601720529886,0.0,0.012903975819576807,0.4285714285714286
tdc_pgp_broccatelli,classification,71,1,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_60_sqrt,0.9016507788886304,0.9016507788886304,0.9016507788886304,0.9087421529876774,0.0,0.0,0.007091374099046921,0.4676470588235294
tdc_pgp_broccatelli,classification,71,1,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_60_sqrt,0.9016507788886304,0.9016507788886304,0.9016507788886304,0.9087421529876774,0.0,0.0,0.007091374099046921,0.46187683284457465
tdc_pgp_broccatelli,classification,71,2,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c1,0.8973948323724108,0.9084632358174958,0.8965762687735781,0.8973948323724108,0.011068403445084973,-0.0008185635988327,0.0,0.7999999999999999
tdc_pgp_broccatelli,classification,71,2,8,rf_60_sqrt,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.8999217026122855,0.9084632358174958,0.9107231831447078,0.9148337959997151,0.008541533205210228,0.010801480532422247,0.014912093387429604,0.880952380952381
tdc_pgp_broccatelli,classification,71,2,16,rf_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_leaf2,0.8999217026122855,0.9084632358174958,0.9084632358174958,0.9148337959997151,0.008541533205210228,0.008541533205210228,0.014912093387429604,0.823529411764706
tdc_pgp_broccatelli,classification,71,2,32,rf_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_leaf2,0.8999217026122855,0.9084632358174958,0.9084632358174958,0.9148337959997151,0.008541533205210228,0.008541533205210228,0.014912093387429604,0.5062316715542522
tdc_pgp_broccatelli,classification,71,3,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.9071398215044624,0.9348438164045898,0.9071398215044624,0.9071398215044624,0.027703994900127427,0.0,0.0,0.39999999999999997
tdc_pgp_broccatelli,classification,71,3,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9300095622609432,0.9348438164045898,0.9300095622609432,0.9300095622609432,0.004834254143646577,0.0,0.0,0.8333333333333335
tdc_pgp_broccatelli,classification,71,3,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9348438164045898,0.9348438164045898,0.9348438164045898,0.9368625159371016,0.0,0.0,0.0020186995325117696,0.8941176470588235
tdc_pgp_broccatelli,classification,71,3,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9348438164045898,0.9348438164045898,0.9348438164045898,0.9368625159371016,0.0,0.0,0.0020186995325117696,0.8625366568914956
tdc_pgp_broccatelli,classification,83,1,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8775857496463931,0.9082390381895332,0.882359441301273,0.882359441301273,0.03065328854314009,0.004773691654879841,0.004773691654879841,-0.19999999999999998
tdc_pgp_broccatelli,classification,83,1,8,rf_60_sqrt,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9087804985855727,0.9082390381895332,0.9115762022630834,0.9115762022630834,-0.0005414603960395281,0.002795703677510697,0.002795703677510697,0.8095238095238096
tdc_pgp_broccatelli,classification,83,1,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,0.9082390381895332,0.9082390381895332,0.9082390381895332,0.9115762022630834,0.0,0.0,0.003337164073550225,0.8411764705882352
tdc_pgp_broccatelli,classification,83,1,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,0.9082390381895332,0.9082390381895332,0.9082390381895332,0.9115762022630834,0.0,0.0,0.003337164073550225,0.8819648093841641
tdc_pgp_broccatelli,classification,83,2,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.9171428571428571,0.9327619047619048,0.9171428571428571,0.9171428571428571,0.015619047619047643,0.0,0.0,0.7999999999999999
tdc_pgp_broccatelli,classification,83,2,8,rf_90_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9115238095238094,0.9327619047619048,0.9213095238095236,0.9213095238095236,0.02123809523809539,0.009785714285714175,0.009785714285714175,0.6666666666666669
tdc_pgp_broccatelli,classification,83,2,16,rf_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.9115238095238094,0.9327619047619048,0.9327619047619048,0.9327619047619048,0.02123809523809539,0.02123809523809539,0.02123809523809539,0.7235294117647059
tdc_pgp_broccatelli,classification,83,2,32,rf_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.9115238095238094,0.9327619047619048,0.9327619047619048,0.9327619047619048,0.02123809523809539,0.02123809523809539,0.02123809523809539,0.7947214076246334
tdc_pgp_broccatelli,classification,83,3,4,logreg_l1_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8757077219504965,0.9173855046687416,0.888958055432044,0.888958055432044,0.04167778271824507,0.013250333481547472,0.013250333481547472,0.39999999999999997
tdc_pgp_broccatelli,classification,83,3,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9117237290647696,0.9173855046687416,0.9117237290647696,0.9117237290647696,0.0056617756039719636,0.0,0.0,0.9047619047619048
tdc_pgp_broccatelli,classification,83,3,16,et_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9136949755446866,0.9173855046687416,0.9173855046687416,0.9185119312286943,0.0036905291240549865,0.0036905291240549865,0.004816955684007751,0.8764705882352942
tdc_pgp_broccatelli,classification,83,3,32,et_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9136949755446866,0.9173855046687416,0.9173855046687416,0.9185119312286943,0.0036905291240549865,0.0036905291240549865,0.004816955684007751,0.6048387096774194
tdc_pgp_broccatelli,classification,97,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l1_c1,0.8954831332189823,0.9159900895749952,0.8954831332189823,0.8984181437011626,0.02050695635601285,0.0,0.002935010482180256,0.39999999999999997
tdc_pgp_broccatelli,classification,97,1,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.909014675052411,0.9159900895749952,0.909014675052411,0.9130550790928148,0.006975414522584211,0.0,0.004040404040403844,0.7619047619047621
tdc_pgp_broccatelli,classification,97,1,16,rf_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.909014675052411,0.9159900895749952,0.9159900895749952,0.9164474938059844,0.006975414522584211,0.006975414522584211,0.007432818753573489,0.823529411764706
tdc_pgp_broccatelli,classification,97,1,32,rf_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.909014675052411,0.9159900895749952,0.9159900895749952,0.9164474938059844,0.006975414522584211,0.006975414522584211,0.007432818753573489,0.7514662756598239
tdc_pgp_broccatelli,classification,97,2,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.9179212807432292,0.9321056779063496,0.9179212807432292,0.9179212807432292,0.014184397163120366,0.0,0.0,1.0
tdc_pgp_broccatelli,classification,97,2,8,rf_90_d12,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.9271494338683588,0.9321056779063496,0.929472025216706,0.934822280287006,0.004956244037990776,0.002322591348347225,0.007672846418647183,0.8333333333333335
tdc_pgp_broccatelli,classification,97,2,16,rf_90_d12,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9271494338683588,0.9321056779063496,0.9321056779063496,0.9350711293600432,0.004956244037990776,0.004956244037990776,0.007921695491684422,0.8411764705882352
tdc_pgp_broccatelli,classification,97,2,32,rf_90_d12,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9271494338683588,0.9321056779063496,0.9321056779063496,0.9350711293600432,0.004956244037990776,0.004956244037990776,0.007921695491684422,0.8170821114369502
tdc_pgp_broccatelli,classification,97,3,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c1,0.857063829787234,0.8889361702127659,0.8544893617021279,0.857063829787234,0.031872340425531887,-0.0025744680851061963,0.0,0.7999999999999999
tdc_pgp_broccatelli,classification,97,3,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.883404255319149,0.8889361702127659,0.883404255319149,0.883404255319149,0.005531914893616929,0.0,0.0,0.9047619047619048
tdc_pgp_broccatelli,classification,97,3,16,et_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.8794787234042553,0.8889361702127659,0.8889361702127659,0.8889361702127659,0.009457446808510683,0.009457446808510683,0.009457446808510683,0.8294117647058824
tdc_pgp_broccatelli,classification,97,3,32,et_60_sqrt,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.8794787234042553,0.8889361702127659,0.8889361702127659,0.8889361702127659,0.009457446808510683,0.009457446808510683,0.009457446808510683,0.8530058651026391
tdc_pgp_broccatelli,classification,113,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.9051944971537002,0.9191650853889944,0.9051944971537002,0.9051944971537002,0.01397058823529429,0.0,0.0,1.0
tdc_pgp_broccatelli,classification,113,1,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9220351043643262,0.9191650853889944,0.9220351043643262,0.9220351043643262,-0.0028700189753317895,0.0,0.0,1.0
tdc_pgp_broccatelli,classification,113,1,16,et_90_d12,et_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,0.9141129032258064,0.9191650853889944,0.9191650853889944,0.9220351043643262,0.005052182163188035,0.005052182163188035,0.007922201138519824,0.8941176470588235
tdc_pgp_broccatelli,classification,113,1,32,et_90_d12,et_120_d20_leaf2,et_120_d20_leaf2,lgbm_80_bag0.8,0.9141129032258064,0.9191650853889944,0.9191650853889944,0.9225806451612903,0.005052182163188035,0.005052182163188035,0.008467741935483941,0.3167155425219941
