task,task_type,matrix_level,transformation,omission_type,omitted,n_matrix_rows,empirical_entropy_rank,empirical_participation_rank,empirical_median_correlation,ledoit_wolf_entropy_rank,ledoit_wolf_participation_rank,ledoit_wolf_median_correlation,ledoit_wolf_shrinkage_alpha
tdc_hia_hou,classification,outer,raw,seed,37,27,1.668749858146345,1.210475206546525,0.9074497222046578,2.6640398432608445,1.4429495886251167,0.8279977644748142,0.08755521742495458
tdc_hia_hou,classification,outer,raw,seed,53,27,1.712027704022902,1.2229907417973591,0.90500502385145,2.868718317595524,1.4931037527968796,0.8154613581379686,0.09894272777891147
tdc_hia_hou,classification,outer,raw,seed,71,27,1.7173081438594167,1.2266125422158367,0.9032126928005888,2.833010892235513,1.4871616868803272,0.8168048161432347,0.09566725240477897
tdc_hia_hou,classification,outer,raw,seed,83,27,1.762804176882725,1.2410074524335133,0.8948870735963548,3.076464752300257,1.548225869398237,0.7971838947155938,0.10917933867131821
tdc_hia_hou,classification,outer,raw,seed,97,27,1.6681889605115359,1.209519174491624,0.9091088616339759,2.64478439296513,1.4373386110303759,0.8308642510221018,0.08606737203203788
tdc_hia_hou,classification,outer,raw,seed,113,27,1.7667478449186833,1.2442467743953423,0.8961922879259279,2.406841368284064,1.3905929276288225,0.8457046736980848,0.0563356936988238
tdc_hia_hou,classification,outer,raw,seed,127,27,1.705814676013957,1.222241437516278,0.9042501818241707,2.564838991179682,1.4214503431406889,0.8357785239642952,0.07572202830166476
tdc_hia_hou,classification,outer,raw,seed,149,27,1.6679858651212554,1.210853362908045,0.9069571050974169,2.4962730102581205,1.4032628703302483,0.8398500223920682,0.07399146258205988
tdc_hia_hou,classification,outer,raw,outer_fold,1,20,1.6483720936645554,1.212662225246845,0.9105320342631749,2.8825148597184667,1.5006673738097793,0.8146705819839667,0.10528070256943933
tdc_hia_hou,classification,outer,raw,outer_fold,2,20,1.9089098939257174,1.3058760790458062,0.8820878304405029,2.9544508193718837,1.5449902970351672,0.807795976382321,0.08422274006555745
tdc_hia_hou,classification,outer,raw,outer_fold,3,20,1.5652119080048408,1.1798969999406872,0.9189097430051787,2.505766442040513,1.3991358561026108,0.8408427113432152,0.084956147495678
tdc_hia_hou,classification,outer,row_centred,seed,11,27,9.952340537635765,6.903689661513402,-0.07492546183453916,22.77303959821258,15.81951392095448,-0.03974333755084729,0.46956166064596205
tdc_hia_hou,classification,outer,row_centred,seed,23,27,10.082956087906872,6.88978880457505,-0.07888912096386894,23.052887332095064,16.053302736239768,-0.04118585306696451,0.47792734202441495
tdc_hia_hou,classification,outer,row_centred,seed,37,27,9.87575988858548,6.660509424475245,-0.06761989113552247,22.894404840343192,15.735727042184436,-0.0352454590541502,0.4787708400252827
tdc_hia_hou,classification,outer,row_centred,seed,53,27,10.102455318994465,7.059013852852983,-0.07654800388462049,23.254946712452565,16.444541431601166,-0.0396076980328325,0.48257699714113367
tdc_hia_hou,classification,outer,row_centred,seed,71,27,9.899014845059645,6.768568509613454,-0.07682888719182673,22.284368933924597,15.182397193406018,-0.04188069529384387,0.4548834842645063
tdc_hia_hou,classification,outer,row_centred,seed,83,27,10.06537302928483,6.848104138716904,-0.07718292951972745,23.238751739015303,16.235225673419812,-0.0396858592264249,0.485820770559357
tdc_hia_hou,classification,outer,row_centred,seed,97,27,10.03541199899983,6.967065857465506,-0.07060491250463391,23.622261649737176,16.837893920250597,-0.03534596796569907,0.4993837296607478
tdc_hia_hou,classification,outer,row_centred,seed,113,27,10.309852129490729,7.207233844966642,-0.08192252080014732,23.515678261008947,16.80328062117279,-0.04200519485721814,0.4872570515781467
tdc_hia_hou,classification,outer,row_centred,seed,127,27,10.079378181347057,6.982668673094127,-0.07263097421988388,23.017990590571078,16.11385998573014,-0.03809969483133668,0.4754346166968215
tdc_hia_hou,classification,outer,row_centred,seed,149,27,9.860615961208707,6.815305264954824,-0.0758884167289133,22.524153170702043,15.506362816877841,-0.040714869863294006,0.46349032410658086
tdc_hia_hou,classification,outer,row_centred,outer_fold,1,20,8.592312109980025,6.0410514127161195,-0.05144443769814428,22.500542266057714,15.188528814334035,-0.026109355224146286,0.49247466990803346
tdc_hia_hou,classification,outer,row_centred,outer_fold,2,20,8.771576066959454,6.178307120144622,-0.07603014743033212,24.320711808540022,17.4931333144885,-0.03386735113435995,0.5545536569504453
tdc_hia_hou,classification,outer,row_centred,outer_fold,3,20,9.090373650898432,6.684714712478273,-0.09086955136879289,26.28363490119914,20.643619733435653,-0.03463342541456736,0.6188665521852522
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,11,27,5.428733843313406,2.9781162756147106,0.5396389231290448,10.110686928245682,4.491343962095837,0.42739666167400536,0.2079951179285095
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,23,27,5.216541066754769,2.8263807409858765,0.5631981152361051,9.99868801335138,4.346662904049709,0.4417260587687118,0.21568264023126107
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,37,27,5.206990805153355,2.845227046780497,0.5502704789899374,9.702330873515209,4.2635741102257185,0.4380497440704014,0.2039374075191633
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,53,27,5.700833859630377,3.133084141726818,0.5172331405401103,11.319157267876909,5.0673298726899425,0.3923394229573203,0.24146503345159218
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,71,27,5.637626155199761,3.142682799324196,0.5120622835643587,11.051233591331357,5.006133870590555,0.39191115741478566,0.2346416246735184
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,83,27,5.722847536690343,3.1638893916095343,0.514315985356015,11.534228945098945,5.198440630572069,0.386298325014162,0.24890857758044943
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,97,27,5.320465349509547,2.8901038529831884,0.5422861126989945,10.102053736454364,4.419918329116156,0.4264092527646036,0.21368214531193505
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,113,27,6.223314297477626,3.424618884851614,0.47970451815059845,10.692505768168262,4.946224555796441,0.38798737058031463,0.19119508801768278
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,127,27,5.812936514493525,3.214953851970029,0.5066671187217012,11.244605207960044,5.095611305479881,0.38859128728895365,0.23304419621831363
tdc_hia_hou,classification,outer,fixed_reference_relative,seed,149,27,5.402032595142361,2.971382127794194,0.5336616639214219,9.999275294669884,4.45407146964735,0.42419426021728396,0.20512510285965793
tdc_hia_hou,classification,outer,fixed_reference_relative,outer_fold,1,20,4.724638609815604,2.6945103650677944,0.5812178049725741,9.96788740505461,4.332617585358855,0.44489601803797807,0.2345450978416407
tdc_hia_hou,classification,outer,fixed_reference_relative,outer_fold,2,20,5.780182443335997,3.493732403132658,0.455266108527985,12.655465486237325,6.097894701301634,0.3278856277016765,0.27979346241732905
tdc_hia_hou,classification,outer,fixed_reference_relative,outer_fold,3,20,5.424594361350997,3.09481925338118,0.5192516198598935,13.02108328490457,5.879878458221156,0.35742076401263145,0.31166172556366384
tdc_hia_hou,classification,outer,within_unit_rank,seed,11,27,12.787144115582864,8.974165235559223,-0.05116059656396171,24.79465578120523,18.69814542270662,-0.02693901859964285,0.47344205484462454
tdc_hia_hou,classification,outer,within_unit_rank,seed,23,27,12.968214594203307,9.155681287607011,-0.04943194774178722,25.44015884985198,19.64995903438198,-0.02480946078897879,0.4981087753496279
tdc_hia_hou,classification,outer,within_unit_rank,seed,37,27,12.534416233084121,8.684100595154025,-0.037641991490668915,24.251336862492302,17.8768001058805,-0.02041881759538833,0.4575521435827871
tdc_hia_hou,classification,outer,within_unit_rank,seed,53,27,12.65214855402384,8.951748097028158,-0.03983749738410929,24.596780958041403,18.47608030512477,-0.02124092127688982,0.4668108522960935
tdc_hia_hou,classification,outer,within_unit_rank,seed,71,27,12.249679435090817,8.37412086645662,-0.04255729527639655,23.38744926388924,16.70125087584353,-0.024249517612069865,0.43019128789607725
tdc_hia_hou,classification,outer,within_unit_rank,seed,83,27,12.54620323894056,8.634169461299907,-0.05878567552932346,23.910624304203857,17.381590390551985,-0.03277151309895507,0.442525533578193
tdc_hia_hou,classification,outer,within_unit_rank,seed,97,27,12.88496472138652,9.064254974505554,-0.04552583015485767,25.056792023485936,19.083463489220264,-0.02354571827707727,0.48280529543369716
tdc_hia_hou,classification,outer,within_unit_rank,seed,113,27,12.85610841219406,9.311758675695307,-0.0570157492245833,26.163313222357786,20.845491326076285,-0.026719567870475934,0.5313651362323
tdc_hia_hou,classification,outer,within_unit_rank,seed,127,27,12.883499122352221,9.171344059807396,-0.05933101628757717,25.318905527660075,19.515264492406114,-0.030078803838634656,0.49303407019285095
tdc_hia_hou,classification,outer,within_unit_rank,seed,149,27,12.229444750111972,8.48336520423132,-0.05907759128041386,23.625447355132813,17.106865650270446,-0.033107554723729886,0.43959200085555766
tdc_hia_hou,classification,outer,within_unit_rank,outer_fold,1,20,10.466648209435245,7.464774032764103,-0.06562357105651155,23.83878417357171,17.18242198094689,-0.03361395254218845,0.4877762364800008
tdc_hia_hou,classification,outer,within_unit_rank,outer_fold,2,20,10.970328465314935,8.00481102192565,-0.05726760979357511,25.86767823858632,20.13816865694261,-0.025385656375380955,0.5567187723237407
tdc_hia_hou,classification,outer,within_unit_rank,outer_fold,3,20,11.416321704882261,8.722462388480311,-0.05907442747544507,27.52291999739147,23.05611604067238,-0.02252270553494779,0.6187401808623605
tdc_hia_hou,classification,inner,raw,seed,11,81,3.0272187400527866,1.7280888687127067,0.7600591519531461,3.374298579720278,1.8082732023797914,0.7420317061187774,0.023718477421188777
tdc_hia_hou,classification,inner,raw,seed,23,81,3.0397285892767245,1.7459817667621207,0.7609723914017397,3.447602044563987,1.841193171434718,0.7398686412138462,0.02773260952216625
tdc_hia_hou,classification,inner,raw,seed,37,81,2.8985024162429167,1.6754059896673235,0.7757994068282676,3.2686454476257345,1.7609090643360945,0.7556625134712311,0.025956314454225752
tdc_hia_hou,classification,inner,raw,seed,53,81,3.035117316334942,1.7288460522792088,0.7615606209854038,3.4314288559904575,1.8208903300342891,0.7409339060682828,0.027084797124136632
tdc_hia_hou,classification,inner,raw,seed,71,81,3.0182642680951317,1.7291856419270386,0.7661006226077316,3.42410798868751,1.8236074072785504,0.7448392603335101,0.02775270199083033
tdc_hia_hou,classification,inner,raw,seed,83,81,3.0444618017818654,1.7453600761980677,0.7625557431930851,3.450259047999807,1.840121443252084,0.7414974672402187,0.02761539223963876
tdc_hia_hou,classification,inner,raw,seed,97,81,2.9720199369225977,1.7095540151899036,0.7678809557919142,3.3358229260846843,1.7937492194610196,0.7486003500989945,0.025108847338237775
tdc_hia_hou,classification,inner,raw,seed,113,81,3.037597136171662,1.7073112740787142,0.7618658658117444,3.4140661785339286,1.7938785162849633,0.742193124923832,0.025821790646771647
tdc_hia_hou,classification,inner,raw,seed,127,81,2.9802425909063297,1.7138805923792253,0.7673188576686899,3.364734447230732,1.8033212265055512,0.7469428580564437,0.026554801056439155
tdc_hia_hou,classification,inner,raw,seed,149,81,3.1086703031959546,1.7675486175353285,0.7513971445835355,3.53462904162027,1.8671533455467189,0.7298752382582044,0.028642518115050485
tdc_hia_hou,classification,inner,raw,outer_fold,1,60,2.9874148515355294,1.738139720651351,0.7608098003999444,3.5398745490417935,1.8672940039230235,0.7324590433460226,0.03726392199340514
tdc_hia_hou,classification,inner,raw,outer_fold,2,60,3.119770368697728,1.7883540475582527,0.7469129228469824,3.6428568420436784,1.910622465116632,0.7211551229800636,0.034485679761354686
tdc_hia_hou,classification,inner,raw,outer_fold,3,60,2.7978781839052633,1.6247385473674496,0.7874503301116051,3.2798685454552117,1.735800779613687,0.7604480545896783,0.03429076665457799
tdc_hia_hou,classification,inner,raw,inner_fold,1,60,3.030710472993207,1.7127839186526839,0.7556698054832487,3.4680118125131796,1.8130614773778575,0.7332582358671802,0.029657886888488645
tdc_hia_hou,classification,inner,raw,inner_fold,2,60,3.0250099426942354,1.734375637993306,0.7607107127419579,3.5825363521581144,1.8644267542610908,0.7321218376569393,0.037581796346696554
tdc_hia_hou,classification,inner,raw,inner_fold,3,60,2.874041118299485,1.700649606105607,0.7792782080899008,3.4241689174476644,1.8296843542081889,0.7496958971303638,0.037961167978823374
tdc_hia_hou,classification,inner,row_centred,seed,11,81,9.674327450975902,5.148112468959759,-0.07081107163053393,12.888470875904396,6.487481571733032,-0.061486017929359524,0.13168920461801664
tdc_hia_hou,classification,inner,row_centred,seed,23,81,9.472690586090726,4.980482200551659,-0.08243142585411453,12.409046272595225,6.16641747833,-0.07243785266595923,0.12123499120155665
tdc_hia_hou,classification,inner,row_centred,seed,37,81,9.68393999213166,5.097027947687502,-0.06756249358641603,12.887954496187158,6.427888007990528,-0.058656101580294585,0.13182450104109456
tdc_hia_hou,classification,inner,row_centred,seed,53,81,9.877653479515356,5.248189188604071,-0.07780908036954506,13.227830480263936,6.6713347974996,-0.06715188606490864,0.13696594605695542
tdc_hia_hou,classification,inner,row_centred,seed,71,81,9.5037160775661,4.962664291132633,-0.07046177459473618,12.479529630036138,6.164281640364974,-0.06180137149781817,0.12290923904100727
tdc_hia_hou,classification,inner,row_centred,seed,83,81,9.557109296191252,4.975351911966558,-0.07803420387870556,12.568577052838478,6.195385340927957,-0.06833314503464305,0.1243180344242578
tdc_hia_hou,classification,inner,row_centred,seed,97,81,9.708022537544592,5.1407720045411525,-0.0743502772335182,12.875918280450502,6.4564128789977016,-0.06469866153921089,0.12981277344795497
tdc_hia_hou,classification,inner,row_centred,seed,113,81,10.4139060226356,5.654456909557989,-0.06931627951946531,13.370114896891634,6.943300154423358,-0.06100368660430343,0.11992266423975577
tdc_hia_hou,classification,inner,row_centred,seed,127,81,9.671095200830049,5.008664834658934,-0.061145856116476036,12.679756028957698,6.235764184600243,-0.05354015480527369,0.12438621019083165
tdc_hia_hou,classification,inner,row_centred,seed,149,81,9.631845009867723,5.066602953407642,-0.08443819152955448,12.652186149762803,6.303671189074549,-0.07394189168591278,0.12430749230302796
tdc_hia_hou,classification,inner,row_centred,outer_fold,1,60,9.078470635180064,4.929678950443977,-0.08193125899515048,13.226495166570215,6.6668323603573905,-0.06815492191739424,0.1681450675446311
tdc_hia_hou,classification,inner,row_centred,outer_fold,2,60,9.14905766838498,4.8830773721268175,-0.08035890677266667,13.11765706000666,6.518920696951809,-0.0674189031353481,0.16102762166645068
tdc_hia_hou,classification,inner,row_centred,outer_fold,3,60,10.067108033793223,5.402829333587045,-0.05836077282490755,14.0517741799405,7.164127843810439,-0.048974722401968276,0.16082806941400501
tdc_hia_hou,classification,inner,row_centred,inner_fold,1,60,9.791761497893075,5.41821638029539,-0.06739299024293222,13.322203275348087,6.944115461599357,-0.05779592816839061,0.14240445541809252
tdc_hia_hou,classification,inner,row_centred,inner_fold,2,60,9.604030779084546,5.198491518389569,-0.0733828982366413,14.29211064150855,7.272589725219802,-0.059593471361677294,0.18791063321724613
tdc_hia_hou,classification,inner,row_centred,inner_fold,3,60,8.904126852121461,4.566735769496843,-0.05957411086223028,12.52978528248239,5.987464537811232,-0.05066308524240616,0.14957882695776153
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,11,81,7.401949466117312,4.290041233915491,0.3633342600648159,9.631602412491413,5.116706528888312,0.3275027788909354,0.09861850398442581
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,23,81,7.299086902954267,4.236308731899604,0.3703467024507158,9.372184840682184,4.996323121283617,0.3361409318013231,0.09236148296458722
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,37,81,7.477567488201685,4.317575891581258,0.3524049424645914,9.772834248130986,5.176095379248311,0.31663517474874536,0.10150189002936566
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,53,81,8.03709465103962,4.6864318027341705,0.31369345176961727,10.440640101412033,5.628766115438215,0.28106121848532645,0.1040258669736485
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,71,81,7.594476534893679,4.413675478164357,0.3599829506183843,9.742092273728064,5.220568770752903,0.32593480232904903,0.09458266907042864
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,83,81,7.4231387763847305,4.282359595650214,0.3653752820352065,9.608206988517388,5.092358860756549,0.32994087037702646,0.0969808670712577
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,97,81,7.699758196740045,4.4808902518051,0.3324028202699543,10.048835351751759,5.376656017351109,0.2982834518782344,0.10264464171516467
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,113,81,7.5677609360465015,4.276424380421459,0.3729735513833009,9.53052454658671,4.992241563591823,0.34054524180028517,0.08694533288686056
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,127,81,7.206429649703541,4.128025346432185,0.3954284074690779,9.205405289216129,4.850854825385548,0.3598395227561315,0.09000082958311377
tdc_hia_hou,classification,inner,fixed_reference_relative,seed,149,81,7.3777376772613215,4.2676176807497415,0.3724418341049828,9.456867326812825,5.032867147543253,0.3380155223582752,0.09243406243403834
tdc_hia_hou,classification,inner,fixed_reference_relative,outer_fold,1,60,7.456707533115305,4.450725665755969,0.3162062640198722,10.49999068299528,5.633039681965237,0.2747402973394214,0.13113581670806082
tdc_hia_hou,classification,inner,fixed_reference_relative,outer_fold,2,60,6.900203512301406,4.03680597696499,0.39837306670626466,9.561450342842514,5.000243955228909,0.35148943717550823,0.11768774912016157
tdc_hia_hou,classification,inner,fixed_reference_relative,outer_fold,3,60,7.580705190944836,4.3751379413249545,0.35483816503356225,10.518099012881057,5.5035384539290595,0.30960036935086227,0.12748852897044327
tdc_hia_hou,classification,inner,fixed_reference_relative,inner_fold,1,60,7.686848988943679,4.560774922466103,0.33431328125346965,10.588034543428625,5.695569680134063,0.2926700533015782,0.12456348666662242
tdc_hia_hou,classification,inner,fixed_reference_relative,inner_fold,2,60,7.67546484012597,4.506449952209777,0.31761633518772536,11.030512359535791,5.832192749496274,0.2721176950409926,0.1432503152580012
tdc_hia_hou,classification,inner,fixed_reference_relative,inner_fold,3,60,6.7534764327557735,3.9086761343244554,0.41230953951578053,9.280233569700414,4.810728685455142,0.36540912456325336,0.11375049679327709
tdc_hia_hou,classification,inner,within_unit_rank,seed,11,81,13.923683762238456,8.044450249984937,-0.0736701456992184,17.27167139984599,10.013168839228308,-0.06326043793218726,0.14130157702595122
tdc_hia_hou,classification,inner,within_unit_rank,seed,23,81,13.566250502007051,7.621881239692683,-0.06155719071164086,16.579373459483318,9.310717727158368,-0.0537314530325671,0.1271295455267396
tdc_hia_hou,classification,inner,within_unit_rank,seed,37,81,13.872537096559691,7.826764659204887,-0.05629932657874367,17.11566614046254,9.70728027149613,-0.048546697481702546,0.13770376251655211
tdc_hia_hou,classification,inner,within_unit_rank,seed,53,81,14.293930692942954,8.300558368592176,-0.061027967212850386,17.71323101225246,10.373545302695275,-0.05214858900349584,0.14549686995775973
tdc_hia_hou,classification,inner,within_unit_rank,seed,71,81,13.695270400659744,7.7938262985628395,-0.06831832544893895,16.924456593307017,9.643371827640975,-0.0590252991675556,0.13602538148170742
tdc_hia_hou,classification,inner,within_unit_rank,seed,83,81,13.692811493075826,7.689713036467116,-0.07032069672624269,16.844703021476413,9.485667800775362,-0.060931064881025454,0.13352586482143267
tdc_hia_hou,classification,inner,within_unit_rank,seed,97,81,13.784257551630375,7.903260151501046,-0.07773983160214151,17.052234264246334,9.792561730755683,-0.0670453500749972,0.13756759317252895
tdc_hia_hou,classification,inner,within_unit_rank,seed,113,81,14.224293664578111,8.309456307585815,-0.07031790406797161,17.758326353410503,10.457447653130751,-0.05977236456569499,0.1499694799219686
tdc_hia_hou,classification,inner,within_unit_rank,seed,127,81,13.581409785934094,7.690214994581872,-0.06871410096284145,16.70576296077341,9.454588012402127,-0.059680483630478315,0.13146671797755444
tdc_hia_hou,classification,inner,within_unit_rank,seed,149,81,13.805163362461544,7.845970588843214,-0.06915933831561899,16.992058987253877,9.68230540236098,-0.059843177954912334,0.13470574744643837
tdc_hia_hou,classification,inner,within_unit_rank,outer_fold,1,60,12.70217040710913,7.314002009337309,-0.08340876748896545,16.614493146979935,9.466561539643083,-0.07004570314125627,0.16021174691829618
tdc_hia_hou,classification,inner,within_unit_rank,outer_fold,2,60,13.081483249341545,7.4292957549449445,-0.06285800468784344,16.93973266557859,9.583712199434418,-0.05286163332824828,0.15903100025585812
tdc_hia_hou,classification,inner,within_unit_rank,outer_fold,3,60,14.360331536029438,8.6688321487015,-0.07469009841510273,19.936790175191383,12.465873168721552,-0.056991585506171574,0.23695929292486254
tdc_hia_hou,classification,inner,within_unit_rank,inner_fold,1,60,13.585583017138788,8.07860419223757,-0.059597684402901197,18.418675733582575,11.062956956585621,-0.04764598991314625,0.20053957816477117
tdc_hia_hou,classification,inner,within_unit_rank,inner_fold,2,60,13.24582193344833,7.674606753651829,-0.07307981704483016,17.440250627960868,10.097268395744173,-0.06045646822112685,0.17273372230748232
tdc_hia_hou,classification,inner,within_unit_rank,inner_fold,3,60,12.934783948396063,7.317800107957119,-0.06609732279184138,16.908262558867158,9.5187105773165,-0.055310012296951525,0.16320344061229308
tdc_pgp_broccatelli,classification,outer,raw,seed,11,27,2.5818219103985025,1.5477238359427652,0.8240255709464173,4.279186185188393,1.9457014533315087,0.7301174712789509,0.11396260380562001
tdc_pgp_broccatelli,classification,outer,raw,seed,23,27,2.5440537549287283,1.5471062509274651,0.8261576543625822,3.8987145992134535,1.861961141679788,0.7491709097667472,0.09318650525030119
tdc_pgp_broccatelli,classification,outer,raw,seed,37,27,2.686067903249092,1.5908850108323025,0.8030724559012556,4.45458131602488,2.008296131988056,0.7098374835090207,0.11609783364765157
tdc_pgp_broccatelli,classification,outer,raw,seed,53,27,3.0274548913088255,1.727775126727083,0.7813210597401067,4.563580369564566,2.0893303254788678,0.70625328877968,0.09607800791315749
tdc_pgp_broccatelli,classification,outer,raw,seed,71,27,2.549213905410145,1.5399090929752965,0.8223822938429728,3.9743626322004957,1.8714081064583392,0.7419264592639285,0.0978326444786112
tdc_pgp_broccatelli,classification,outer,raw,seed,83,27,2.5691092482162166,1.5513377737662992,0.8274877989053145,4.054076386049306,1.8974212028090682,0.7439618241844055,0.10093922210261633
tdc_pgp_broccatelli,classification,outer,raw,seed,97,27,2.882310096602682,1.6742330824550145,0.7934877433470271,4.775453250944406,2.125004378578645,0.6990629681093372,0.11899966449310824
tdc_pgp_broccatelli,classification,outer,raw,seed,113,27,2.601536794440252,1.563007276346684,0.829697352889567,4.063538697473544,1.9043049285505187,0.7474519469087196,0.09912699575865012
tdc_pgp_broccatelli,classification,outer,raw,seed,127,27,2.452162166680808,1.4897068364833015,0.8378726643953498,3.7045504742960866,1.7784903680733615,0.7631985830505701,0.08912342473741894
tdc_pgp_broccatelli,classification,outer,raw,seed,149,27,2.5412320751398174,1.5393006707777046,0.8371290618564813,3.9561647423087662,1.869356023109624,0.7555138143978006,0.09749422302659555
tdc_pgp_broccatelli,classification,outer,raw,outer_fold,1,20,2.118820678119166,1.380426255419891,0.8676508852666547,3.6396059419504514,1.7324939570829314,0.7700244301900745,0.11251812996949433
tdc_pgp_broccatelli,classification,outer,raw,outer_fold,2,20,2.614942686682143,1.6076956065791335,0.8190475693022965,4.586454624149598,2.073288187601793,0.7156964898874669,0.12618446508896788
tdc_pgp_broccatelli,classification,outer,raw,outer_fold,3,20,3.4939509810984886,2.000450724011834,0.7120185671349629,5.335158819835554,2.4457718434016567,0.6391454820273024,0.10234716968251116
tdc_pgp_broccatelli,classification,outer,row_centred,seed,11,27,11.25703567256997,7.744904282414955,-0.05183890268705933,23.113181544073534,16.352503907608952,-0.028654486227246298,0.4472397226417487
tdc_pgp_broccatelli,classification,outer,row_centred,seed,23,27,10.57501486452029,7.055757230399364,-0.05750896258662559,20.691115639566465,13.482169841061856,-0.03584572239740118,0.37669328770438426
tdc_pgp_broccatelli,classification,outer,row_centred,seed,37,27,10.832643379965614,7.214468166037519,-0.05830947681094197,21.277359404037902,14.079253799881004,-0.035491994864586165,0.39131686981753194
tdc_pgp_broccatelli,classification,outer,row_centred,seed,53,27,10.9759100866359,7.41436962347277,-0.040110976261392886,22.07910997255329,15.003708854902207,-0.02344430926102238,0.41551387061132883
tdc_pgp_broccatelli,classification,outer,row_centred,seed,71,27,10.736670559845939,7.224326880554267,-0.048948696518331156,21.417502096683965,14.28254498568973,-0.029439129447926933,0.3985717385364477
tdc_pgp_broccatelli,classification,outer,row_centred,seed,83,27,10.749055190770548,7.201836763495239,-0.040922268608105106,21.54262317386626,14.348576402858289,-0.024460033218680267,0.40228061516033076
tdc_pgp_broccatelli,classification,outer,row_centred,seed,97,27,10.695046309479343,7.198532617308806,-0.05169953742994087,20.890546704795874,13.757523522124668,-0.03207315793914291,0.37962388962172194
tdc_pgp_broccatelli,classification,outer,row_centred,seed,113,27,10.864179205973779,7.225799664436294,-0.04889651583960785,21.434396065372532,14.221156227139568,-0.02952605014981132,0.3961522688720041
tdc_pgp_broccatelli,classification,outer,row_centred,seed,127,27,11.838095533464834,8.365396817156439,-0.07171847832177014,23.539905105359452,17.13892020022148,-0.03973137883457879,0.44600917693315956
tdc_pgp_broccatelli,classification,outer,row_centred,seed,149,27,11.397626116960707,7.5996217717053005,-0.03510901526388378,22.570518230211125,15.47584041578864,-0.020246451965251197,0.42332612256207347
tdc_pgp_broccatelli,classification,outer,row_centred,outer_fold,1,20,10.46618773450986,7.4799352155952405,-0.07993633496861668,24.030384030036117,17.442595874985553,-0.04033376407796156,0.4954264028517597
tdc_pgp_broccatelli,classification,outer,row_centred,outer_fold,2,20,9.298114572562888,6.419514036271687,-0.025289065152814053,21.190206461386374,13.82435975996589,-0.014526192720705659,0.4255939223957729
tdc_pgp_broccatelli,classification,outer,row_centred,outer_fold,3,20,9.236076693776871,6.405728882490176,-0.039254640168113045,22.2422228991065,14.941107061692003,-0.020983983078163362,0.46543942351027157
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,11,27,4.199527199122177,2.257372524506789,0.681723685277057,7.436482071079581,3.143031698322381,0.568773445085812,0.16568331514745796
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,23,27,3.5046630829139858,1.9688968356770506,0.7540954762282122,6.811248870169806,2.8415181575596336,0.6182091757528885,0.1801977398869849
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,37,27,3.34346791001339,1.8862269254284578,0.7663512180002674,6.077943518157274,2.5850805882651233,0.646713231858038,0.15611378090376757
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,53,27,3.4326629732889526,1.91619227795783,0.7733358265771247,6.777494022325117,2.7901657622853695,0.6311713907443156,0.18383272951680701
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,71,27,3.5041059435593804,1.9575340211274663,0.7461159251633678,6.579512274347977,2.7600857079971686,0.6196045915330733,0.1695598892391877
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,83,27,3.4975799412534,1.9603944587690014,0.7669047862143495,6.543306757284039,2.7545607290832304,0.6380663119321939,0.16799800522583425
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,97,27,3.502080097436433,1.9597803321831175,0.7573156589209602,6.510240520682801,2.743044559744141,0.6314325091955738,0.16622282695797863
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,113,27,3.4645269143382,1.934230693768338,0.7582964275007014,6.347971080729118,2.6787513014359066,0.6360514331307523,0.16121003599194203
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,127,27,3.7728930889160996,2.0466707563879254,0.729143834234646,8.255695907013052,3.2936075535485063,0.5622662438740484,0.22886786190239422
tdc_pgp_broccatelli,classification,outer,fixed_reference_relative,seed,149,27,3.677627619781214,2.01963359397638,0.7509384993868318,7.487391815718647,3.051490912735959,0.5999457893765942,0.20107200540860326
