dataset,seed,outer_fold,pool_size,order_rule,order_replicate,selected_candidate,same_fold_gap,crossfit_gap,mean_inner_fit_seconds_of_eligible
esol,149,2,4,random,40,lgbm_60_l63,0.10084211738754867,0.0,1.6402353407013122
esol,149,3,4,random,40,et_60_sqrt,0.0,-0.0159403033686909,1.6402353407013122
esol,149,1,8,random,40,et_120_d20_leaf2,0.16151037170056282,0.14785504637223545,4.084765625889068
esol,149,2,8,random,40,lgbm_60_l63,0.12020369042003654,0.0,4.084765625889068
esol,149,3,8,random,40,et_60_sqrt,0.0,-0.0159403033686909,4.084765625889068
esol,149,1,16,random,40,histgb_lr0.1,0.0,0.0,8.685370770315378
esol,149,2,16,random,40,xgb_60_d6,0.11814631367305362,0.08170747920079857,8.685370770315378
esol,149,3,16,random,40,et_60_sqrt,0.0030557033570539627,-0.0009672779629141814,8.685370770315378
esol,149,1,32,random,40,ridge_a10,0.03284989524994475,0.0,15.472442359195725
esol,149,2,32,random,40,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,15.472442359195725
esol,149,3,32,random,40,ridge_a10,0.047699973754379954,0.0,15.472442359195725
esol,149,1,4,random,41,et_120_d20_leaf2,0.20500290959903356,0.20500290959903356,1.47980571853178
esol,149,2,4,random,41,lgbm_80_bag0.8,0.02793919927759725,0.0,1.47980571853178
esol,149,3,4,random,41,et_120_d20_leaf2,0.0029938341724760065,0.0029938341724760065,1.47980571853178
esol,149,1,8,random,41,et_90_leaf2,0.1627502502232081,0.1627502502232081,3.2890586407393796
esol,149,2,8,random,41,lgbm_80_bag0.8,0.02793919927759725,0.0,3.2890586407393796
esol,149,3,8,random,41,et_90_leaf2,0.0,-0.021727593279377233,3.2890586407393796
esol,149,1,16,random,41,et_90_leaf2,0.1627502502232081,0.1627502502232081,8.313668792573647
esol,149,2,16,random,41,lgbm_80_bag0.8,0.02793919927759725,0.0,8.313668792573647
esol,149,3,16,random,41,et_90_leaf2,0.0,-0.021727593279377233,8.313668792573647
esol,149,1,32,random,41,ridge_a10,0.03284989524994475,0.0,15.472442359195727
esol,149,2,32,random,41,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,15.472442359195727
esol,149,3,32,random,41,ridge_a10,0.047699973754379954,0.0,15.472442359195727
esol,149,1,4,random,42,ridge_a10,0.0,0.0,0.6305710444425193
esol,149,2,4,random,42,lgbm_120_l15,0.21525868868461595,0.21525868868461595,0.6305710444425193
esol,149,3,4,random,42,ridge_a10,0.017904867536581826,0.0,0.6305710444425193
esol,149,1,8,random,42,ridge_a10,0.03284989524994475,0.0,4.567184781474578
esol,149,2,8,random,42,xgb_60_d6,0.24093041348252808,0.24093041348252808,4.567184781474578
esol,149,3,8,random,42,ridge_a10,0.03168590307139474,0.0,4.567184781474578
esol,149,1,16,random,42,ridge_a10,0.03284989524994475,0.0,7.575420077750026
esol,149,2,16,random,42,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,7.575420077750026
esol,149,3,16,random,42,ridge_a10,0.03729720622617161,0.0,7.575420077750026
esol,149,1,32,random,42,ridge_a10,0.03284989524994475,0.0,15.472442359195725
esol,149,2,32,random,42,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,15.472442359195725
esol,149,3,32,random,42,ridge_a10,0.047699973754379954,0.0,15.472442359195725
esol,149,1,4,random,43,ridge_a10,0.0,0.0,2.046231325903338
esol,149,2,4,random,43,ridge_a10,0.0,0.0,2.046231325903338
esol,149,3,4,random,43,ridge_a10,0.0,0.0,2.046231325903338
esol,149,1,8,random,43,ridge_a10,0.005370449511513442,0.0,6.361725174043655
esol,149,2,8,random,43,xgb_60_d6,0.24093041348252808,0.24093041348252808,6.361725174043655
esol,149,3,8,random,43,ridge_a10,0.03729720622617161,0.0,6.361725174043655
esol,149,1,16,random,43,ridge_a10,0.005370449511513442,0.0,8.157460199972975
esol,149,2,16,random,43,xgb_60_d6,0.24093041348252808,0.24093041348252808,8.157460199972975
esol,149,3,16,random,43,ridge_a10,0.03729720622617161,0.0,8.157460199972975
esol,149,1,32,random,43,ridge_a10,0.03284989524994475,0.0,15.472442359195725
esol,149,2,32,random,43,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,15.472442359195725
esol,149,3,32,random,43,ridge_a10,0.047699973754379954,0.0,15.472442359195725
esol,149,1,4,random,44,histgb_lr0.05,0.0,0.0,4.224774344416801
esol,149,2,4,random,44,histgb_lr0.05,0.1025704877323883,0.0,4.224774344416801
esol,149,3,4,random,44,rf_120_d20_leaf2,0.039032869070110277,0.039032869070110277,4.224774344416801
esol,149,1,8,random,44,ridge_a10,0.0,0.0,5.073660362945196
esol,149,2,8,random,44,histgb_lr0.05,0.2256495987892968,0.2256495987892968,5.073660362945196
esol,149,3,8,random,44,ridge_a10,0.03168590307139474,0.0,5.073660362945196
esol,149,1,16,random,44,ridge_a10,0.005370449511513442,0.0,7.121881359230931
esol,149,2,16,random,44,lgbm_80_ff0.7,0.19466301107546657,0.19466301107546657,7.121881359230931
esol,149,3,16,random,44,ridge_a10,0.03729720622617161,0.0,7.121881359230931
esol,149,1,32,random,44,ridge_a10,0.03284989524994475,0.0,15.472442359195725
esol,149,2,32,random,44,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,15.472442359195725
esol,149,3,32,random,44,ridge_a10,0.047699973754379954,0.0,15.472442359195725
esol,149,1,4,random,45,et_90_d12,0.2025301439627376,0.2025301439627376,1.3320747073933787
esol,149,2,4,random,45,xgb_60_d6,0.09941926793712041,0.0,1.3320747073933787
esol,149,3,4,random,45,xgb_60_d6,0.0,0.0,1.3320747073933787
esol,149,1,8,random,45,et_120_d20_leaf2,0.12859249597459144,0.12859249597459144,3.6302024036736427
esol,149,2,8,random,45,xgb_60_d6,0.11814631367305362,0.0,3.6302024036736427
esol,149,3,8,random,45,rf_120_d20_leaf2,0.030325512301242252,0.0035193391571470833,3.6302024036736427
esol,149,1,16,random,45,rf_60_sqrt,0.055900882574659194,0.055900882574659194,4.8966678258967224
esol,149,2,16,random,45,xgb_60_d6,0.11814631367305362,0.09020711439545637,4.8966678258967224
esol,149,3,16,random,45,rf_60_sqrt,0.010976590471034164,0.010976590471034164,4.8966678258967224
esol,149,1,32,random,45,ridge_a10,0.03284989524994475,0.0,15.472442359195725
esol,149,2,32,random,45,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,15.472442359195725
esol,149,3,32,random,45,ridge_a10,0.047699973754379954,0.0,15.472442359195725
esol,149,1,4,random,46,histgb_lr0.1,0.0,0.0,3.8384310814888316
esol,149,2,4,random,46,histgb_lr0.1,0.036143823224821015,0.0,3.8384310814888316
esol,149,3,4,random,46,rf_120_d20_leaf2,0.05102395843312735,0.05102395843312735,3.8384310814888316
esol,149,1,8,random,46,histgb_lr0.1,0.0,0.0,5.445313474083646
esol,149,2,8,random,46,histgb_lr0.1,0.036143823224821015,0.0,5.445313474083646
esol,149,3,8,random,46,et_90_leaf2,0.0,-0.004022981319968144,5.445313474083646
esol,149,1,16,random,46,histgb_lr0.1,0.005853514883471522,0.0,7.456300577778299
esol,149,2,16,random,46,lgbm_80_bag0.8,0.02764418803016322,-0.008499635194657795,7.456300577778299
esol,149,3,16,random,46,rf_60_sqrt,0.0327041837504114,0.028681202430443253,7.456300577778299
esol,149,1,32,random,46,ridge_a10,0.03284989524994475,0.0,15.472442359195725
esol,149,2,32,random,46,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,15.472442359195725
esol,149,3,32,random,46,ridge_a10,0.047699973754379954,0.0,15.472442359195725
esol,149,1,4,random,47,et_90_leaf2,0.1352708044847768,0.1352708044847768,0.638378288892218
esol,149,2,4,random,47,lgbm_80_ff0.7,0.03230751646458452,0.0,0.638378288892218
esol,149,3,4,random,47,et_90_leaf2,0.0,-0.010402767528208345,0.638378288892218
esol,149,1,8,random,47,et_90_leaf2,0.1352708044847768,0.1352708044847768,2.7609061592568946
esol,149,2,8,random,47,xgb_60_d6,0.07943181229003482,0.04626740240706151,2.7609061592568946
esol,149,3,8,random,47,et_90_leaf2,0.0,-0.010402767528208345,2.7609061592568946
esol,149,1,16,random,47,et_90_leaf2,0.1627502502232081,0.1352708044847768,5.43326521480749
esol,149,2,16,random,47,xgb_60_d6,0.10330058151849775,0.04626740240706151,5.43326521480749
esol,149,3,16,random,47,et_90_leaf2,0.0,-0.010402767528208345,5.43326521480749
esol,149,1,32,random,47,ridge_a10,0.03284989524994475,0.0,15.472442359195725
esol,149,2,32,random,47,lgbm_100_leaf10,0.18794700385192686,0.18794700385192686,15.472442359195725
esol,149,3,32,random,47,ridge_a10,0.047699973754379954,0.0,15.472442359195725
