dataset,seed,outer_fold,pool_size,control,selected_candidate,available_opportunity,same_fold_gap,crossfit_gap,effective_rank,unique_candidates
tdc_hia_hou,71,2,4,complementary_strong_added,logreg_l2_c0.1,0.043922811059907696,0.043922811059907696,0.0,1.0944984374402729,4
tdc_hia_hou,71,3,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.0944984374402729,4
tdc_hia_hou,71,1,8,complementary_strong_added,et_60_sqrt,0.020780322307039967,0.018235793044953374,0.018235793044953152,1.230950071141851,8
tdc_hia_hou,71,2,8,complementary_strong_added,logreg_l2_c0.1,0.043922811059907696,0.043922811059907696,0.04075460829493083,1.230950071141851,8
tdc_hia_hou,71,3,8,complementary_strong_added,logreg_l2_c0.1,0.00046992481203000924,0.00046992481203000924,-0.00187969924812037,1.230950071141851,8
tdc_hia_hou,71,1,16,complementary_strong_added,et_60_sqrt,0.028837998303647194,0.026293469041560602,0.018235793044953152,1.228161350808634,16
tdc_hia_hou,71,2,16,complementary_strong_added,logreg_l2_c0.1,0.04997119815668205,0.04997119815668205,0.04075460829493083,1.228161350808634,16
tdc_hia_hou,71,3,16,complementary_strong_added,logreg_l2_c0.1,0.0028195488721803885,0.0028195488721803885,-0.00187969924812037,1.228161350808634,16
tdc_hia_hou,71,1,32,complementary_strong_added,et_60_sqrt,0.032866836301950975,0.030322307039864382,0.018235793044953152,1.226612542215837,32
tdc_hia_hou,71,2,32,complementary_strong_added,logreg_l2_c0.1,0.08194124423963123,0.08194124423963123,0.04075460829493083,1.226612542215837,32
tdc_hia_hou,71,3,32,complementary_strong_added,logreg_l2_c0.1,0.009398496240601406,0.009398496240601406,-0.00187969924812037,1.226612542215837,32
tdc_hia_hou,71,1,4,exact_duplicate,base_1,0.020780322307039967,0.020780322307039967,0.0,1.0944984374402724,4
tdc_hia_hou,71,2,4,exact_duplicate,base_1,0.043922811059907696,0.043922811059907696,0.0,1.0944984374402724,4
tdc_hia_hou,71,3,4,exact_duplicate,base_1,0.0,0.0,0.0,1.0944984374402724,4
tdc_hia_hou,71,1,8,exact_duplicate,base_1,0.020780322307039967,0.020780322307039967,0.0,1.0944984374402722,4
tdc_hia_hou,71,2,8,exact_duplicate,base_1,0.043922811059907696,0.043922811059907696,0.0,1.0944984374402722,4
tdc_hia_hou,71,3,8,exact_duplicate,base_1,0.0,0.0,0.0,1.0944984374402722,4
tdc_hia_hou,71,1,16,exact_duplicate,base_1,0.020780322307039967,0.020780322307039967,0.0,1.0944984374402726,4
tdc_hia_hou,71,2,16,exact_duplicate,base_1,0.043922811059907696,0.043922811059907696,0.0,1.0944984374402726,4
tdc_hia_hou,71,3,16,exact_duplicate,base_1,0.0,0.0,0.0,1.0944984374402726,4
tdc_hia_hou,71,1,32,exact_duplicate,base_1,0.020780322307039967,0.020780322307039967,0.0,1.0944984374402726,4
tdc_hia_hou,71,2,32,exact_duplicate,base_1,0.043922811059907696,0.043922811059907696,0.0,1.0944984374402726,4
tdc_hia_hou,71,3,32,exact_duplicate,base_1,0.0,0.0,0.0,1.0944984374402726,4
tdc_hia_hou,71,1,4,near_duplicate_95pct_anchor,base_1,0.020780322307039967,0.020780322307039967,0.0,1.0944984374402724,4
tdc_hia_hou,71,2,4,near_duplicate_95pct_anchor,base_1,0.043922811059907696,0.043922811059907696,0.0,1.0944984374402724,4
tdc_hia_hou,71,3,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.0944984374402724,4
tdc_hia_hou,71,1,8,near_duplicate_95pct_anchor,base_1,0.021013570822731142,0.021013570822731142,0.0,1.088597994218328,4
tdc_hia_hou,71,2,8,near_duplicate_95pct_anchor,base_1,0.043922811059907696,0.043922811059907696,0.0,1.088597994218328,4
tdc_hia_hou,71,3,8,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.088597994218328,4
tdc_hia_hou,71,1,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_5,0.021013570822731142,0.020886344359626774,-0.00012722646310436847,1.087732771337326,4
tdc_hia_hou,71,2,16,near_duplicate_95pct_anchor,base_1,0.043922811059907696,0.043922811059907696,0.0,1.087732771337326,4
tdc_hia_hou,71,3,16,near_duplicate_95pct_anchor,base_1,0.00019971804511276225,0.00019971804511276225,0.0,1.087732771337326,4
tdc_hia_hou,71,1,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_5,0.021013570822731142,0.020886344359626774,-0.00012722646310436847,1.087072806003545,4
tdc_hia_hou,71,2,32,near_duplicate_95pct_anchor,base_1,0.04582373271889384,0.04582373271889384,0.0,1.087072806003545,4
tdc_hia_hou,71,3,32,near_duplicate_95pct_anchor,base_1,0.00046992481203012026,0.00046992481203012026,0.0,1.087072806003545,4
tdc_hia_hou,83,1,4,registered,logreg_l2_c1,0.0,0.006085192697768749,0.006085192697768749,1.1369769789088477,4
tdc_hia_hou,83,2,4,registered,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.1369769789088477,4
tdc_hia_hou,83,3,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.1369769789088477,4
tdc_hia_hou,83,1,8,registered,logreg_l2_c1,0.006490872210953236,0.012576064908721984,0.012576064908721984,1.1509104959621221,8
tdc_hia_hou,83,2,8,registered,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.011708099438652697,1.1509104959621221,8
tdc_hia_hou,83,3,8,registered,logreg_l2_c0.1,0.0,0.0,-0.023214285714285743,1.1509104959621221,8
tdc_hia_hou,83,1,16,registered,et_120_d20_leaf2,0.010141987829614618,0.0,-0.0028397565922921864,1.2480856339568833,16
tdc_hia_hou,83,2,16,registered,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.035284683239775405,1.2480856339568833,16
tdc_hia_hou,83,3,16,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.2480856339568833,16
tdc_hia_hou,83,1,32,registered,et_120_d20_leaf2,0.01135902636916819,0.001217038539553572,-0.0028397565922921864,1.2410074524335133,32
tdc_hia_hou,83,2,32,registered,logreg_l2_c1,0.01988773055332793,0.009783480352846818,-0.035284683239775405,1.2410074524335133,32
tdc_hia_hou,83,3,32,registered,xgb_60_d6,0.0,0.027455357142857184,0.027455357142857184,1.2410074524335133,32
tdc_hia_hou,83,1,4,weak_added,logreg_l2_c1,0.0,0.006085192697768749,0.006085192697768749,1.1369769789088477,4
tdc_hia_hou,83,2,4,weak_added,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.1369769789088477,4
tdc_hia_hou,83,3,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.1369769789088477,4
tdc_hia_hou,83,1,8,weak_added,logreg_l2_c1,0.0,0.006085192697768749,0.006085192697768749,1.3306262679078338,8
tdc_hia_hou,83,2,8,weak_added,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.3306262679078338,8
tdc_hia_hou,83,3,8,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.3306262679078338,8
tdc_hia_hou,83,1,16,weak_added,logreg_l2_c1,0.01135902636916819,0.01744421906693694,0.006085192697768749,1.279001404871724,16
tdc_hia_hou,83,2,16,weak_added,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.279001404871724,16
tdc_hia_hou,83,3,16,weak_added,cat_80_d6,0.0,0.06852678571428572,0.06852678571428572,1.279001404871724,16
tdc_hia_hou,83,1,32,weak_added,et_120_d20_leaf2,0.01135902636916819,0.001217038539553572,-0.0028397565922921864,1.2410074524335122,32
tdc_hia_hou,83,2,32,weak_added,logreg_l2_c1,0.01988773055332793,0.009783480352846818,-0.035284683239775405,1.2410074524335122,32
tdc_hia_hou,83,3,32,weak_added,xgb_60_d6,0.0,0.027455357142857184,0.027455357142857184,1.2410074524335122,32
tdc_hia_hou,83,1,4,complementary_strong_added,logreg_l2_c1,0.0,0.006085192697768749,0.006085192697768749,1.1369769789088477,4
tdc_hia_hou,83,2,4,complementary_strong_added,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.1369769789088477,4
tdc_hia_hou,83,3,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.1369769789088477,4
tdc_hia_hou,83,1,8,complementary_strong_added,logreg_l2_c1,0.007302231237322432,0.01338742393509118,0.01338742393509118,1.2466697101474005,8
tdc_hia_hou,83,2,8,complementary_strong_added,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.035284683239775405,1.2466697101474005,8
tdc_hia_hou,83,3,8,complementary_strong_added,xgb_60_d6,0.0,0.027455357142857184,0.027455357142857184,1.2466697101474005,8
tdc_hia_hou,83,1,16,complementary_strong_added,et_120_d20_leaf2,0.010141987829614618,0.0,-0.0028397565922921864,1.2171287469783307,16
tdc_hia_hou,83,2,16,complementary_strong_added,logreg_l2_c1,0.01587810745789897,0.005773857257417858,-0.035284683239775405,1.2171287469783307,16
tdc_hia_hou,83,3,16,complementary_strong_added,xgb_60_d6,0.0,0.027455357142857184,0.027455357142857184,1.2171287469783307,16
tdc_hia_hou,83,1,32,complementary_strong_added,et_120_d20_leaf2,0.01135902636916819,0.001217038539553572,-0.0028397565922921864,1.2410074524335128,32
tdc_hia_hou,83,2,32,complementary_strong_added,logreg_l2_c1,0.01988773055332793,0.009783480352846818,-0.035284683239775405,1.2410074524335128,32
tdc_hia_hou,83,3,32,complementary_strong_added,xgb_60_d6,0.0,0.027455357142857184,0.027455357142857184,1.2410074524335128,32
tdc_hia_hou,83,1,4,exact_duplicate,base_2,0.0,0.006085192697768749,0.006085192697768749,1.136976978908848,4
tdc_hia_hou,83,2,4,exact_duplicate,base_2,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.136976978908848,4
tdc_hia_hou,83,3,4,exact_duplicate,base_1,0.0,0.0,0.0,1.136976978908848,4
tdc_hia_hou,83,1,8,exact_duplicate,base_2,0.0,0.006085192697768749,0.006085192697768749,1.1369769789088486,4
tdc_hia_hou,83,2,8,exact_duplicate,base_2,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.1369769789088486,4
tdc_hia_hou,83,3,8,exact_duplicate,base_1,0.0,0.0,0.0,1.1369769789088486,4
tdc_hia_hou,83,1,16,exact_duplicate,base_2,0.0,0.006085192697768749,0.006085192697768749,1.1369769789088486,4
tdc_hia_hou,83,2,16,exact_duplicate,base_2,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.1369769789088486,4
tdc_hia_hou,83,3,16,exact_duplicate,base_1,0.0,0.0,0.0,1.1369769789088486,4
tdc_hia_hou,83,1,32,exact_duplicate,base_2,0.0,0.006085192697768749,0.006085192697768749,1.1369769789088493,4
tdc_hia_hou,83,2,32,exact_duplicate,base_2,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.1369769789088493,4
tdc_hia_hou,83,3,32,exact_duplicate,base_1,0.0,0.0,0.0,1.1369769789088493,4
tdc_hia_hou,83,1,4,near_duplicate_95pct_anchor,base_2,0.0,0.006085192697768749,0.006085192697768749,1.136976978908848,4
tdc_hia_hou,83,2,4,near_duplicate_95pct_anchor,base_2,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.136976978908848,4
tdc_hia_hou,83,3,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.136976978908848,4
tdc_hia_hou,83,1,8,near_duplicate_95pct_anchor,base_2,0.00025354969574031827,0.006338742393509067,0.006085192697768749,1.1290424452217487,4
tdc_hia_hou,83,2,8,near_duplicate_95pct_anchor,base_2,0.01587810745789897,0.005773857257417858,-0.010104250200481113,1.1290424452217487,4
tdc_hia_hou,83,3,8,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.1290424452217487,4
tdc_hia_hou,83,1,16,near_duplicate_95pct_anchor,base_2,0.00025354969574031827,0.006338742393509067,0.0006693711967544758,1.1279180278084548,4
tdc_hia_hou,83,2,16,near_duplicate_95pct_anchor,base_2,0.01587810745789897,0.005773857257417858,-0.001764234161988787,1.1279180278084548,4
tdc_hia_hou,83,3,16,near_duplicate_95pct_anchor,base_1,0.0,0.0,-0.012299107142857202,1.1279180278084548,4
tdc_hia_hou,83,1,32,near_duplicate_95pct_anchor,base_2,0.00025354969574031827,0.006338742393509067,0.0006693711967544758,1.126913189777331,4
tdc_hia_hou,83,2,32,near_duplicate_95pct_anchor,base_2,0.016078588612670308,0.005974338412189195,-0.001764234161988787,1.126913189777331,4
tdc_hia_hou,83,3,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_21,0.0,0.002756696428571459,-0.009542410714285743,1.126913189777331,4
tdc_hia_hou,97,1,4,registered,logreg_l2_c0.1,0.0026570048309177974,0.0026570048309177974,0.0,1.1137732072472706,4
tdc_hia_hou,97,2,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.1137732072472706,4
tdc_hia_hou,97,3,4,registered,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1137732072472706,4
tdc_hia_hou,97,1,8,registered,rf_90_d12,0.019323671497584405,0.0,0.0,1.1320186526260152,8
tdc_hia_hou,97,2,8,registered,rf_120_d20_leaf2,0.0,0.00586419753086409,0.0012345679012344402,1.1320186526260152,8
tdc_hia_hou,97,3,8,registered,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.03035714285714286,1.1320186526260152,8
tdc_hia_hou,97,1,16,registered,et_60_sqrt,0.033333333333333215,0.0414251207729468,0.0414251207729468,1.223304225956121,16
tdc_hia_hou,97,2,16,registered,et_120_d20_leaf2,0.00802469135802475,0.0015432098765432167,0.0015432098765432167,1.223304225956121,16
tdc_hia_hou,97,3,16,registered,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.03875000000000006,1.223304225956121,16
tdc_hia_hou,97,1,32,registered,et_60_sqrt,0.033333333333333215,0.0414251207729468,0.0414251207729468,1.209519174491624,32
tdc_hia_hou,97,2,32,registered,et_120_d20_leaf2,0.00802469135802475,0.0015432098765432167,0.0015432098765432167,1.209519174491624,32
tdc_hia_hou,97,3,32,registered,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.03875000000000006,1.209519174491624,32
tdc_hia_hou,97,1,4,weak_added,logreg_l2_c0.1,0.0026570048309177974,0.0026570048309177974,0.0,1.1137732072472706,4
tdc_hia_hou,97,2,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.1137732072472706,4
tdc_hia_hou,97,3,4,weak_added,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1137732072472706,4
tdc_hia_hou,97,1,8,weak_added,logreg_l2_c0.1,0.0026570048309177974,0.0026570048309177974,0.0,1.2974181901845692,8
tdc_hia_hou,97,2,8,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.2974181901845692,8
tdc_hia_hou,97,3,8,weak_added,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.2974181901845692,8
tdc_hia_hou,97,1,16,weak_added,logreg_l2_c0.1,0.011111111111111183,0.011111111111111183,0.0,1.2403005637537798,16
tdc_hia_hou,97,2,16,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.2403005637537798,16
tdc_hia_hou,97,3,16,weak_added,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.2403005637537798,16
tdc_hia_hou,97,1,32,weak_added,et_60_sqrt,0.033333333333333215,0.0414251207729468,0.0414251207729468,1.2095191744916236,32
tdc_hia_hou,97,2,32,weak_added,et_120_d20_leaf2,0.00802469135802475,0.0015432098765432167,0.0015432098765432167,1.2095191744916236,32
tdc_hia_hou,97,3,32,weak_added,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.03875000000000006,1.2095191744916236,32
tdc_hia_hou,97,1,4,complementary_strong_added,logreg_l2_c0.1,0.0026570048309177974,0.0026570048309177974,0.0,1.1137732072472706,4
tdc_hia_hou,97,2,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.1137732072472706,4
tdc_hia_hou,97,3,4,complementary_strong_added,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1137732072472706,4
tdc_hia_hou,97,1,8,complementary_strong_added,et_60_sqrt,0.033333333333333215,0.0414251207729468,0.0414251207729468,1.2197181851797885,8
tdc_hia_hou,97,2,8,complementary_strong_added,et_90_leaf2,0.00802469135802475,0.006172839506172756,0.006172839506172756,1.2197181851797885,8
tdc_hia_hou,97,3,8,complementary_strong_added,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.03875000000000006,1.2197181851797885,8
tdc_hia_hou,97,1,16,complementary_strong_added,et_60_sqrt,0.033333333333333215,0.0414251207729468,0.0414251207729468,1.1895697553195284,16
tdc_hia_hou,97,2,16,complementary_strong_added,et_120_d20_leaf2,0.00802469135802475,0.0015432098765432167,0.0015432098765432167,1.1895697553195284,16
tdc_hia_hou,97,3,16,complementary_strong_added,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.03875000000000006,1.1895697553195284,16
tdc_hia_hou,97,1,32,complementary_strong_added,et_60_sqrt,0.033333333333333215,0.0414251207729468,0.0414251207729468,1.2095191744916238,32
tdc_hia_hou,97,2,32,complementary_strong_added,et_120_d20_leaf2,0.00802469135802475,0.0015432098765432167,0.0015432098765432167,1.2095191744916238,32
tdc_hia_hou,97,3,32,complementary_strong_added,logreg_l2_c1,0.026071428571428523,0.004821428571428532,-0.03875000000000006,1.2095191744916238,32
tdc_hia_hou,97,1,4,exact_duplicate,base_1,0.0026570048309177974,0.0026570048309177974,0.0,1.1137732072472701,4
tdc_hia_hou,97,2,4,exact_duplicate,base_1,0.0,0.0,0.0,1.1137732072472701,4
tdc_hia_hou,97,3,4,exact_duplicate,base_2,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1137732072472701,4
tdc_hia_hou,97,1,8,exact_duplicate,base_1,0.0026570048309177974,0.0026570048309177974,0.0,1.1137732072472708,4
tdc_hia_hou,97,2,8,exact_duplicate,base_1,0.0,0.0,0.0,1.1137732072472708,4
tdc_hia_hou,97,3,8,exact_duplicate,base_2,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1137732072472708,4
tdc_hia_hou,97,1,16,exact_duplicate,base_1,0.0026570048309177974,0.0026570048309177974,0.0,1.113773207247271,4
tdc_hia_hou,97,2,16,exact_duplicate,base_1,0.0,0.0,0.0,1.113773207247271,4
tdc_hia_hou,97,3,16,exact_duplicate,base_2,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.113773207247271,4
tdc_hia_hou,97,1,32,exact_duplicate,base_1,0.0026570048309177974,0.0026570048309177974,0.0,1.1137732072472708,4
tdc_hia_hou,97,2,32,exact_duplicate,base_1,0.0,0.0,0.0,1.1137732072472708,4
tdc_hia_hou,97,3,32,exact_duplicate,base_2,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1137732072472708,4
tdc_hia_hou,97,1,4,near_duplicate_95pct_anchor,base_1,0.0026570048309177974,0.0026570048309177974,0.0,1.1137732072472701,4
tdc_hia_hou,97,2,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.1137732072472701,4
tdc_hia_hou,97,3,4,near_duplicate_95pct_anchor,base_2,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1137732072472701,4
tdc_hia_hou,97,1,8,near_duplicate_95pct_anchor,base_1,0.0026570048309177974,0.0026570048309177974,0.0,1.1069435120746396,4
tdc_hia_hou,97,2,8,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.1069435120746396,4
tdc_hia_hou,97,3,8,near_duplicate_95pct_anchor,base_2,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1069435120746396,4
tdc_hia_hou,97,1,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_5,0.003272946859903314,0.0036775362318840488,0.00040458937198073475,1.106095833637477,4
tdc_hia_hou,97,2,16,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.106095833637477,4
tdc_hia_hou,97,3,16,near_duplicate_95pct_anchor,base_2,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.106095833637477,4
tdc_hia_hou,97,1,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_5,0.003272946859903314,0.0036775362318840488,0.00040458937198073475,1.1054666130136723,4
tdc_hia_hou,97,2,32,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.1054666130136723,4
tdc_hia_hou,97,3,32,near_duplicate_95pct_anchor,base_2,0.026071428571428523,0.004821428571428532,-0.02124999999999999,1.1054666130136723,4
tdc_hia_hou,113,1,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,2,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,3,4,registered,logreg_l2_c0.1,0.007283834586466087,0.007283834586466087,0.0,1.142666808860153,4
tdc_hia_hou,113,1,8,registered,logreg_l2_c0.1,0.0,0.0,-0.008806262230919515,1.1405033981299502,8
tdc_hia_hou,113,2,8,registered,logreg_l2_c0.1,0.0,0.0,-0.030727210652099823,1.1405033981299502,8
tdc_hia_hou,113,3,8,registered,logreg_l2_c0.1,0.043468045112781906,0.043468045112781906,0.03970864661654128,1.1405033981299502,8
tdc_hia_hou,113,1,16,registered,logreg_l2_c0.1,0.017286366601435232,0.017286366601435232,0.008480104370515495,1.2441757526706834,16
tdc_hia_hou,113,2,16,registered,logreg_l2_c0.1,0.0,0.0,-0.05582109935131452,1.2441757526706834,16
tdc_hia_hou,113,3,16,registered,histgb_lr0.1,0.05427631578947367,0.042998120300751896,0.023026315789473673,1.2441757526706834,16
tdc_hia_hou,113,1,32,registered,logreg_l2_c0.1,0.017286366601435232,0.017286366601435232,0.008480104370515495,1.2442467743953423,32
tdc_hia_hou,113,2,32,registered,logreg_l2_c0.1,0.0,0.0,-0.05582109935131452,1.2442467743953423,32
tdc_hia_hou,113,3,32,registered,histgb_lr0.1,0.05427631578947367,0.042998120300751896,0.023026315789473673,1.2442467743953423,32
tdc_hia_hou,113,1,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,2,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,3,4,weak_added,logreg_l2_c0.1,0.007283834586466087,0.007283834586466087,0.0,1.142666808860153,4
tdc_hia_hou,113,1,8,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.3298511425247723,8
tdc_hia_hou,113,2,8,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.3298511425247723,8
tdc_hia_hou,113,3,8,weak_added,logreg_l2_c0.1,0.02326127819548851,0.02326127819548851,0.0,1.3298511425247723,8
tdc_hia_hou,113,1,16,weak_added,logreg_l2_c0.1,0.0029354207436400603,0.0029354207436400603,0.0,1.27982829925649,16
tdc_hia_hou,113,2,16,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.27982829925649,16
tdc_hia_hou,113,3,16,weak_added,logreg_l2_c0.1,0.02326127819548851,0.02326127819548851,0.0,1.27982829925649,16
tdc_hia_hou,113,1,32,weak_added,logreg_l2_c0.1,0.017286366601435232,0.017286366601435232,0.008480104370515495,1.2442467743953414,32
tdc_hia_hou,113,2,32,weak_added,logreg_l2_c0.1,0.0,0.0,-0.05582109935131452,1.2442467743953414,32
tdc_hia_hou,113,3,32,weak_added,histgb_lr0.1,0.05427631578947367,0.042998120300751896,0.023026315789473673,1.2442467743953414,32
tdc_hia_hou,113,1,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,2,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,3,4,complementary_strong_added,logreg_l2_c0.1,0.007283834586466087,0.007283834586466087,0.0,1.142666808860153,4
tdc_hia_hou,113,1,8,complementary_strong_added,logreg_l2_c0.1,0.008480104370515495,0.008480104370515495,0.008480104370515495,1.2516201969099479,8
tdc_hia_hou,113,2,8,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,-0.05582109935131452,1.2516201969099479,8
tdc_hia_hou,113,3,8,complementary_strong_added,logreg_l2_c0.1,0.05427631578947367,0.05427631578947367,0.03430451127819545,1.2516201969099479,8
tdc_hia_hou,113,1,16,complementary_strong_added,logreg_l2_c0.1,0.017286366601435232,0.017286366601435232,0.008480104370515495,1.2541272300442246,16
tdc_hia_hou,113,2,16,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,-0.05582109935131452,1.2541272300442246,16
tdc_hia_hou,113,3,16,complementary_strong_added,histgb_lr0.1,0.05427631578947367,0.042998120300751896,0.023026315789473673,1.2541272300442246,16
tdc_hia_hou,113,1,32,complementary_strong_added,logreg_l2_c0.1,0.017286366601435232,0.017286366601435232,0.008480104370515495,1.2442467743953414,32
tdc_hia_hou,113,2,32,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,-0.05582109935131452,1.2442467743953414,32
tdc_hia_hou,113,3,32,complementary_strong_added,histgb_lr0.1,0.05427631578947367,0.042998120300751896,0.023026315789473673,1.2442467743953414,32
tdc_hia_hou,113,1,4,exact_duplicate,base_1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,2,4,exact_duplicate,base_1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,3,4,exact_duplicate,base_1,0.007283834586466087,0.007283834586466087,0.0,1.142666808860153,4
tdc_hia_hou,113,1,8,exact_duplicate,base_1,0.0,0.0,0.0,1.1426668088601533,4
tdc_hia_hou,113,2,8,exact_duplicate,base_1,0.0,0.0,0.0,1.1426668088601533,4
tdc_hia_hou,113,3,8,exact_duplicate,base_1,0.007283834586466087,0.007283834586466087,0.0,1.1426668088601533,4
tdc_hia_hou,113,1,16,exact_duplicate,base_1,0.0,0.0,0.0,1.142666808860154,4
tdc_hia_hou,113,2,16,exact_duplicate,base_1,0.0,0.0,0.0,1.142666808860154,4
tdc_hia_hou,113,3,16,exact_duplicate,base_1,0.007283834586466087,0.007283834586466087,0.0,1.142666808860154,4
tdc_hia_hou,113,1,32,exact_duplicate,base_1,0.0,0.0,0.0,1.1426668088601537,4
tdc_hia_hou,113,2,32,exact_duplicate,base_1,0.0,0.0,0.0,1.1426668088601537,4
tdc_hia_hou,113,3,32,exact_duplicate,base_1,0.007283834586466087,0.007283834586466087,0.0,1.1426668088601537,4
tdc_hia_hou,113,1,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,2,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.142666808860153,4
tdc_hia_hou,113,3,4,near_duplicate_95pct_anchor,base_1,0.007283834586466087,0.007283834586466087,0.0,1.142666808860153,4
tdc_hia_hou,113,1,8,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.1339588232635096,4
tdc_hia_hou,113,2,8,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.1339588232635096,4
tdc_hia_hou,113,3,8,near_duplicate_95pct_anchor,base_1,0.008905075187969902,0.008905075187969902,0.0,1.1339588232635096,4
tdc_hia_hou,113,1,16,near_duplicate_95pct_anchor,base_1,0.0005055446836268462,0.0005055446836268462,-0.003913894324853118,1.1330405586846612,4
tdc_hia_hou,113,2,16,near_duplicate_95pct_anchor,base_1,0.0,0.0,-0.0031153977466712446,1.1330405586846612,4
tdc_hia_hou,113,3,16,near_duplicate_95pct_anchor,base_1,0.008905075187969902,0.008905075187969902,0.008634868421052544,1.1330405586846612,4
tdc_hia_hou,113,1,32,near_duplicate_95pct_anchor,base_1,0.0005055446836268462,0.0005055446836268462,-0.003913894324853118,1.1326538826463013,4
