design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap
component_ablation,+ChemBERTa,bbbp,classification,53,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.7475405092592593,0.8584158521947874,0.8605699159807956,0.11302940672153627,0.11087534293552814,0.0021540637860081313,0.11302940672153627,0.019057551910326403,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,9.919211199856361,0.011177838711321492,40.24021936075737,0.980942448089505,multiview__random_forest,0.8584158521947874,0.0
component_ablation,+ChemBERTa,bbbp,classification,53,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7475405092592593,0.8756162122770919,0.8822713048696845,0.13473079561042522,0.12807570301783255,0.006655092592592671,0.13473079561042522,0.049395482023178346,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,35.18329760001507,0.0036402415849098157,13.104869705675334,0.9506045179764551,multiview__extra_trees,0.8756162122770919,0.0
component_ablation,+ChemBERTa,bbbp,classification,53,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7925330678424121,0.9267813966718816,0.9267813966718816,0.13424832882946958,0.13424832882946958,0.0,0.13424832882946958,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.742114500317255,0.011433062488518773,41.15902495866759,1.0,multiview__random_forest,0.9267813966718816,0.0
component_ablation,+ChemBERTa,bbbp,classification,53,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7925330678424121,0.9358981652680984,0.9358981652680984,0.14336509742568637,0.14336509742568637,0.0,0.14336509742568637,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,40.23434260045178,0.0035632518927767084,12.827706813996151,1.0,multiview__extra_trees,0.9358981652680984,0.0
component_ablation,+ChemBERTa,bbbp,classification,53,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8135202623073242,0.9210802674414532,0.9210802674414532,0.107560005134129,0.107560005134129,0.0,0.107560005134129,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.250374400347933,0.009560571169151717,34.41805620894618,1.0,multiview__random_forest,0.9210802674414532,0.0
component_ablation,+ChemBERTa,bbbp,classification,53,3,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__random_forest,0.8135202623073242,0.919989265002742,0.9210802674414532,0.107560005134129,0.10646900269541781,0.001091002438711186,0.107560005134129,0.010143198090596462,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,40.37273730040761,0.002637150954199553,9.493743435118391,0.9898568019093092,multiview__extra_trees,0.9187874120488676,-0.0012018529538744271
component_ablation,+ChemBERTa,bbbp,classification,71,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7843766484965711,0.943748901002286,0.943748901002286,0.15937225250571496,0.15937225250571496,0.0,0.15937225250571496,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,12.852270800212864,0.012400318588297671,44.641146917871616,1.0,multiview__random_forest,0.943748901002286,0.0
component_ablation,+ChemBERTa,bbbp,classification,71,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7843766484965711,0.93519430279585,0.94543696149112,0.16106031299454893,0.15081765429927896,0.010242658695269968,0.16106031299454893,0.06359517440868896,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,45.453051200311165,0.0033180974723704903,11.945150900533765,0.9364048255909162,multiview__extra_trees,0.93519430279585,0.0
component_ablation,+ChemBERTa,bbbp,classification,71,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8009505075793008,0.9168065146221356,0.9168065146221356,0.11585600704283483,0.11585600704283483,0.0,0.11585600704283483,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.564689699385779,0.010018081769110341,36.065094368797226,1.0,multiview__random_forest,0.9168065146221356,0.0
component_ablation,+ChemBERTa,bbbp,classification,71,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.8009505075793008,0.9227557842031416,0.930892184104102,0.12994167652480126,0.12180527662384089,0.008136399900960378,0.12994167652480126,0.06261578362308425,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,40.77376949955942,0.0029873440233470945,10.754438484049539,0.9373842163764339,multiview__extra_trees,0.9227557842031416,0.0
component_ablation,+ChemBERTa,bbbp,classification,71,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8106386367255933,0.8784838350055741,0.8784838350055741,0.06784519827998081,0.06784519827998081,0.0,0.12181876094919575,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,9.438294000516178,0.007188290413105416,25.8778454871795,1.0,multiview__random_forest,0.8784838350055741,0.0
component_ablation,+ChemBERTa,bbbp,classification,71,3,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__extra_trees,0.8106386367255933,0.8792960662525882,0.8864588310240483,0.07582019429845499,0.06865742952699483,0.007162764771460162,0.12979375696766993,0.05518574189349596,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,37.3005506003974,0.0018406545861085319,6.626356509990715,0.9055295909258028,multiview__extra_trees,0.8864588310240483,0.007162764771460162
component_ablation,+ChemBERTa,clintox,classification,11,1,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,rdkit2d__random_forest,0.728711190975342,0.9106019766397124,0.9152940001996608,0.1865828092243188,0.18189078566437045,0.004692023559948355,0.20015972846161545,0.023441396508612374,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,12.137875600019468,0.014985388848776694,53.94739985559609,0.9748528624933105,multiview__random_forest,0.9016172506738545,-0.008984725965857976
component_ablation,+ChemBERTa,clintox,classification,11,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.728711190975342,0.9384546271338724,0.9384546271338724,0.20974343615853042,0.20974343615853042,0.0,0.2962962962962964,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,51.05488170013996,0.0041081955177256916,14.78950386381249,1.0,multiview__lightgbm,0.9384546271338724,0.0
component_ablation,+ChemBERTa,clintox,classification,11,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.757703271345188,0.8243688068413194,0.8685523279489616,0.11084905660377364,0.06666553549613141,0.04418352110764223,0.20554499796389314,0.21495789994942482,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,8.497466999921015,0.007845342088030595,28.243231516910143,0.6014082351140363,multiview__random_forest,0.8243688068413194,0.0
component_ablation,+ChemBERTa,clintox,classification,11,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.757703271345188,0.8899653861816208,0.8899653861816208,0.1322621148364328,0.1322621148364328,0.0,0.26837586534545954,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,43.042124100378715,0.0030728528761262753,11.062270354054592,1.0,multiview__lightgbm,0.8899653861816208,0.0
component_ablation,+ChemBERTa,clintox,classification,11,3,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,maccs__random_forest,0.704719387755102,0.8929280045351474,0.9240362811791384,0.21931689342403637,0.1882086167800454,0.031108276643990962,0.21931689342403637,0.14184168012859405,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,11.228350499644872,0.01676191144781222,60.342881212123984,0.8581583198707592,multiview__random_forest,0.9088010204081632,0.015873015873015817
component_ablation,+ChemBERTa,clintox,classification,11,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.704719387755102,0.9451530612244898,0.9451530612244898,0.24043367346938782,0.24043367346938782,0.0,0.27682114512471645,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,52.848836800141726,0.0045494600832679645,16.378056299764673,1.0,multiview__lightgbm,0.9451530612244898,0.0
component_ablation,+ChemBERTa,clintox,classification,23,1,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__linear,0.7234033359260219,0.8647912885662432,0.8823351482153661,0.15893181228934417,0.1413879526402213,0.01754385964912286,0.1638579206637284,0.10706751054787005,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,11.400281799375078,0.0124021454143328,44.64772349159808,0.8896139206090263,multiview__random_forest,0.8583959899749373,-0.006395298591305942
component_ablation,+ChemBERTa,clintox,classification,23,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7234033359260219,0.908348457350272,0.908348457350272,0.18494512142425013,0.18494512142425013,0.0,0.23152709359605894,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,44.48140119953314,0.0041578079025575134,14.968108449207048,1.0,multiview__lightgbm,0.908348457350272,0.0
component_ablation,+ChemBERTa,clintox,classification,23,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.7976819248826291,0.8824237089201877,0.8946889671361502,0.09700704225352108,0.08474178403755861,0.012265258215962471,0.22335680751173703,0.054913294797442155,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,10.948210999893488,0.007740240303953133,27.864865094231277,0.8735632183908042,multiview__random_forest,0.8824237089201877,0.0
component_ablation,+ChemBERTa,clintox,classification,23,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7976819248826291,0.9229460093896714,0.9229460093896714,0.1252640845070423,0.1252640845070423,0.0,0.2880575117370894,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,49.709479299897794,0.002519923488864625,9.07172455991265,1.0,multiview__lightgbm,0.9229460093896714,0.0
component_ablation,+ChemBERTa,clintox,classification,23,3,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__random_forest,0.6748254743243822,0.8897383185575399,0.8897383185575399,0.2149128442331577,0.2149128442331577,0.0,0.23281510985481169,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,10.284091499866914,0.020897601332693208,75.23136479769555,1.0,multiview__random_forest,0.8692877639299327,-0.020450554627607254
component_ablation,+ChemBERTa,clintox,classification,23,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.6748254743243822,0.9207888988821792,0.9207888988821792,0.24596342455779696,0.24596342455779696,0.0,0.26776307336502647,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,49.85420139977941,0.00493365489069664,17.761157606507904,1.0,multiview__lightgbm,0.9207888988821792,0.0
component_ablation,+ChemBERTa,clintox,classification,37,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7705254515599343,0.9142948367086298,0.9142948367086298,0.14376938514869542,0.14376938514869542,0.0,0.20926838168217476,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,10.682163300109094,0.013458826747876728,48.45177629235622,1.0,maccs__random_forest,0.8711457763181901,-0.04314906039043964
component_ablation,+ChemBERTa,clintox,classification,37,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7705254515599343,0.91776135741653,0.91776135741653,0.14723590585659563,0.14723590585659563,0.0,0.28931764276591876,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,43.38484759978019,0.0033937172538861613,12.21738211399018,1.0,multiview__lightgbm,0.91776135741653,0.0
component_ablation,+ChemBERTa,clintox,classification,37,2,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__random_forest,0.7673611111111112,0.9072551169590642,0.9072551169590642,0.13989400584795308,0.13989400584795308,0.0,0.20790692007797262,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,10.260029999481047,0.013634853490197293,49.08547256471026,1.0,maccs__random_forest,0.9072551169590642,0.0
component_ablation,+ChemBERTa,clintox,classification,37,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7673611111111112,0.9318347953216374,0.9318347953216374,0.16447368421052622,0.16447368421052622,0.0,0.23248659844054576,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,53.513251799508,0.0030735131706580085,11.064647414368832,1.0,multiview__lightgbm,0.9318347953216374,0.0
component_ablation,+ChemBERTa,clintox,classification,37,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.7428514536041418,0.8656511350059737,0.8674631620868181,0.12461170848267622,0.12279968140183184,0.0018120270808443806,0.1907805655117485,0.009497964721796025,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,12.184088500274807,0.01007869250121272,36.28329300436579,0.9854586129753907,maccs__random_forest,0.8674631620868181,0.0018120270808443806
component_ablation,+ChemBERTa,clintox,classification,37,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,maccs__lightgbm,0.7428514536041418,0.893110314615691,0.9166865790521704,0.1738351254480286,0.15025886101154917,0.02357626443647942,0.2840501792114696,0.08300035050794449,0,-0.10344827586206896,6,0.16666666666666666,0.12682797485739125,0.045625249850129876,59.746749900397845,0.002514929452431163,9.053746028752185,0.864375715922108,multiview__lightgbm,0.893110314615691,0.0
component_ablation,+ChemBERTa,clintox,classification,53,1,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__random_forest,0.7511275872721657,0.9102873030583872,0.9102873030583872,0.15915971578622157,0.15915971578622157,0.0,0.20290392338585095,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.513319800433235,0.013823963769358039,49.76626956968894,1.0,maccs__random_forest,0.9102873030583872,0.0
component_ablation,+ChemBERTa,clintox,classification,53,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7511275872721657,0.921254247760272,0.921254247760272,0.17012666048810632,0.17012666048810632,0.0,0.30945319740500477,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,53.47650040057488,0.00318133496421313,11.45280587116727,1.0,multiview__lightgbm,0.921254247760272,0.0
component_ablation,+ChemBERTa,clintox,classification,53,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,maccs__random_forest,0.7175615893502171,0.873574414546045,0.9082957912252934,0.19073420187507628,0.15601282519582793,0.03472137667924835,0.20370144892244013,0.17045228133010557,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,9.621504000213461,0.016215014325449188,58.37405157161708,0.8179593573784447,maccs__random_forest,0.9082957912252934,0.03472137667924835
component_ablation,+ChemBERTa,clintox,classification,53,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7175615893502171,0.9452088152928284,0.9452088152928284,0.22764722594261133,0.22764722594261133,0.0,0.2799829538536466,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,42.538223600015044,0.0053515922075911704,19.265731947328213,1.0,multiview__lightgbm,0.9452088152928284,0.0
component_ablation,+ChemBERTa,clintox,classification,53,3,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,rdkit2d__random_forest,0.6865350877192982,0.8033333333333335,0.8482456140350877,0.16171052631578953,0.11679824561403529,0.04491228070175424,0.24530701754385964,0.1830860003568429,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,11.171670300594995,0.010454859700595953,37.63749492214543,0.7222674260916745,maccs__random_forest,0.8033333333333335,0.0
component_ablation,+ChemBERTa,clintox,classification,53,3,32,32,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,multiview__lightgbm,0.6865350877192982,0.8395614035087718,0.8999999999999999,0.21346491228070175,0.15302631578947368,0.06043859649122807,0.29706140350877186,0.20345489443309636,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,50.229469700483605,0.0030465445226072205,10.967560281385994,0.7168687076227656,multiview__lightgbm,0.8999999999999999,0.06043859649122807
component_ablation,+ChemBERTa,clintox,classification,71,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7467287866772404,0.8984932593180016,0.8984932593180016,0.1517644726407612,0.1517644726407612,0.0,0.16192505947660585,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,12.712667299900204,0.011938051162713318,42.97698418576795,1.0,maccs__random_forest,0.8730174464710547,-0.025475812846946888
component_ablation,+ChemBERTa,clintox,classification,71,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__extra_trees,0.7467287866772404,0.8803033306899287,0.9172283901665346,0.17049960348929416,0.1335745440126883,0.03692505947660585,0.3014968279143537,0.12247246424420985,0,-0.10344827586206896,8,0.125,0.12682797485739125,-0.002093487657363624,60.82083919993602,0.0021961969905346,7.90630916592456,0.7834302325581396,multiview__lightgbm,0.8803033306899287,0.0
component_ablation,+ChemBERTa,clintox,classification,71,2,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__random_forest,0.7267085751128304,0.8638982914248874,0.8638982914248874,0.137189716312057,0.137189716312057,0.0,0.19586154094132835,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,9.307896699407136,0.014739067347061905,53.06064244942286,1.0,maccs__random_forest,0.8638982914248874,0.0
component_ablation,+ChemBERTa,clintox,classification,71,2,32,32,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,multiview__lightgbm,0.7267085751128304,0.9000644745325597,0.9111460348162476,0.18443745970341718,0.1733558994197293,0.011081560283687897,0.2503223726627982,0.04426915647116875,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,58.38737329951255,0.002969064878641776,10.688633563110393,0.9399169761852745,multiview__lightgbm,0.9111460348162476,0.011081560283687897
component_ablation,+ChemBERTa,clintox,classification,71,3,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,multiview__random_forest,0.7510494667574313,0.880786249149081,0.894571136827774,0.14352167007034267,0.12973678239164965,0.013784887678693014,0.21224756069888806,0.06494721368404534,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,11.466885700123383,0.011314038160357148,40.730537377285735,0.9039525691699604,maccs__random_forest,0.8765316541865215,-0.0042545949625595325
component_ablation,+ChemBERTa,clintox,classification,71,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7510494667574313,0.9330894032221466,0.9330894032221466,0.18203993646471528,0.18203993646471528,0.0,0.2929146811890174,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,61.240830500028096,0.0029725256006224764,10.701092162240915,1.0,multiview__lightgbm,0.9330894032221466,0.0
component_ablation,+ChemBERTa,esol,regression,11,1,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.565254914196176,-0.6832328233376749,-0.6715642518967673,1.8936906622994087,1.8820220908585013,0.011668571440907605,1.8936906622994087,0.006161814953838824,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,3.1876550999586444,0.5904095743868017,2125.4744677924864,0.993838185046158,rdkit2d__linear,-0.6715642518967673,0.011668571440907605
component_ablation,+ChemBERTa,esol,regression,11,1,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__linear,-2.565254914196176,-0.695818331022376,-0.6715642518967673,1.8936906622994087,1.8694365831738,0.02425407912560873,1.8936906622994087,0.01280783583531297,0,-0.10344827586206896,10,0.1,0.12682797485739125,-0.030724730161859722,18.841650900139935,0.09921830061928999,357.18588222944396,0.9871921641646803,rdkit2d__linear_alt,-0.7239864413942516,-0.02816811037187561
component_ablation,+ChemBERTa,esol,regression,11,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.7056892486308697,-1.0272551380830546,-0.8583628907748124,1.8473263578560573,1.678434110547815,0.16889224730824215,1.8473263578560573,0.09142523549772828,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,3.132424100826026,0.5358259471012271,1928.9734095644176,0.9085747645022222,rdkit2d__linear,-0.8583628907748124,0.16889224730824215
component_ablation,+ChemBERTa,esol,regression,11,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,rdkit2d__linear_alt,-2.7056892486308697,-0.8743298920117457,-0.7492818147033546,1.956407433927515,1.831359356619124,0.12504807730839107,1.956407433927515,0.06391719594792758,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,16.746570001007054,0.10935728071533427,393.68621057520335,0.9360828040520398,rdkit2d__linear_alt,-0.7492818147033546,0.12504807730839107
component_ablation,+ChemBERTa,esol,regression,11,3,16,16,shared_morgan_linear,chemberta_mtr__linear_sparse,chemberta_mtr,linear_sparse,multiview__random_forest,-3.6631839360178273,-2.111772157499716,-0.7892903610097083,2.873893575008119,1.5514117785181112,1.322481796490008,2.873893575008119,0.4601707620595559,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,3.2216844994109097,0.4815529822370221,1733.5907360532794,0.5398292379402839,rdkit2d__linear,-0.8003434231430485,1.3114287343566677
component_ablation,+ChemBERTa,esol,regression,11,3,32,32,shared_morgan_linear,rdkit2d__linear_alt,rdkit2d,linear_alt,rdkit2d__extra_trees,-3.6631839360178273,-0.7665769140198692,-0.6789740526612786,2.9842098833565487,2.896607021997958,0.08760286135859052,2.9842098833565487,0.029355462511915592,0,-0.10344827586206896,7,0.14285714285714285,0.12682797485739125,0.01835739984584787,18.724490899709053,0.15469616971230798,556.9062109643087,0.9706445374880746,rdkit2d__linear_alt,-0.7665769140198692,0.0
